,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,798104300018311,45048212,2458204.982159872,58204.4821296,21.0694542,0.188487649,0,zg,274.9981393,51.796166,0.999000013,0.08399999890000001,20180327482118,798,0x4,0x3,21.1499996,26.1249714,0.031375989300000004,-0.081926994,9.2981345e-06,30,1.21000004,2
1,1,798104300018311,45545576,2458209.955921599,58209.455763900005,19.9404144,0.099869132,0,zg,274.99848430000003,51.79641289999999,0.754999995,-0.257999986,20180401455741,798,0x4,0x3,19.860000600000006,26.078268100000006,0.0380056277,-0.0187970717,2.6096688100000006e-05,30,1.24800003,2
2,2,798104300018311,47640807,2458230.908764126,58230.40807869999,20.9120712,0.17689716800000002,0,zg,274.9983181,51.796145,0.7250000240000001,0.188999996,20180422408067,798,0x4,0x3,21.5499992,26.0663395,0.0260279998,-0.0673477873,5.901001259999998e-06,30,1.21899998,2
3,3,798104300018311,47740256,2458231.9032787536,58231.4025694,21.2940655,0.205029249,0,zg,274.9982838,51.796200899999995,0.84799999,-0.030999999500000007,20180423402569,798,0x4,0x3,21.5799999,26.08951,0.0252992511,-0.0542553365,5.545559820000002e-06,30,1.227,2
4,4,798104300018311,47744620,2458231.946914106,58231.4462037,20.8327713,0.171057105,0,zg,274.9985267,51.7961333,0.633000016,-0.0829999968,20180423446204,798,0x4,0x3,21.489999800000003,26.1072693,0.0257493723,-0.0507893451,5.7870192899999984e-06,30,1.12800002,1
5,5,798104300018311,47746538,2458231.96609278,58231.4653819,21.0301037,0.185589671,0,zg,274.9983563,51.7961181,0.4740000070000001,-0.064000003,20180423465359,798,0x4,0x3,21.5200005,26.1136055,0.0249616615,-0.0517741479,5.40847395e-06,30,1.102,1
6,6,798104300018311,47749218,2458231.9928989974,58231.4921875,20.8686943,0.173702598,0,zg,274.9986932,51.796325,1.06400001,-0.0149999997,20180423492176,798,0x4,0x3,21.3899994,26.111124,0.0284664035,-0.0401102342,7.12965175e-06,30,1.08000004,2
7,7,798104300018311,49536460,2458249.8657152657,58249.36460650001,20.6820774,0.159959078,0,zg,274.9981692,51.7964888,1.06599998,0.268000007,20180511364595,798,0x4,0x3,20.75,26.0612202,0.035027843,-0.0325505435,1.23848386e-05,30,1.19500005,2
8,8,798104300018311,49844321,2458252.944387143,58252.4432176,21.2291069,0.20024538,0,zg,274.99855560000003,51.796317200000004,0.728999972,0.0450000018,20180514443171,798,0x4,0x3,21.9500008,26.0993652,0.0233074017,-0.0550105609,4.74447688e-06,30,1.07599998,1
9,9,798104300018311,49844553,2458252.9467019932,58252.4455324,21.2110252,0.198913693,0,zg,274.99857579999997,51.7962354,0.663999975,0.230000004,20180514445498,798,0x4,0x3,21.9300003,26.1022835,0.0231484901,-0.0535284951,4.67250402e-06,30,1.07599998,2
10,10,798104300018311,49847370,2458252.9748738324,58252.473703699994,21.479206100000006,0.21866405,0,zg,274.99890619999996,51.7960791,0.657999992,-0.411000013,20180514473692,798,0x4,0x3,21.5,26.1023979,0.0257353168,-0.0542377606,5.8015689299999985e-06,30,1.07700002,2
11,11,798104300018311,50041579,2458254.917005656,58254.41579859999,21.3092308,0.206146121,0,zg,274.9985804,51.796276500000005,0.874000013,0.206,20180516415764,798,0x4,0x3,21.8700008,26.1073647,0.0239764117,-0.054134734,4.9762134e-06,30,1.08899999,2
12,12,798104300018311,50043216,2458254.933371796,58254.43216440001,21.3036232,0.20573318,0,zg,274.9982485,51.7960261,0.3810000120000001,0.165999994,20180516432153,798,0x4,0x3,21.7299995,26.1097317,0.0239153951,-0.0516478233,4.99588305e-06,30,1.079,2
13,13,798104300018311,50045021,2458254.9514276218,58254.4502199,21.3849964,0.21172595,0,zg,274.9983103,51.796152,1.07700002,-0.138999999,20180516450208,798,0x4,0x3,21.7900009,26.1060963,0.0254905112,-0.0511001237,5.676165070000001e-06,30,1.074,2
14,14,798104300018311,50138284,2458255.8840722414,58255.3828472,21.2409439,0.201117039,0,zg,274.9983353,51.7961064,1.18499994,0.210999995,20180517382847,798,0x4,0x3,21.9099998,26.1046562,0.0227484256,-0.0615166649,4.50031484e-06,30,1.12399995,2
15,15,798104300018311,50140752,2458255.9087485867,58255.407523099995,21.2944069,0.205054402,0,zg,274.9985375,51.79618120000001,0.685000002,0.112999998,20180517407523,798,0x4,0x3,21.8199997,26.1130695,0.023725561800000003,-0.058357343099999986,4.8848746699999986e-06,30,1.09399998,1
16,16,798104300018311,50143741,2458255.9386450183,58255.43741900001,21.255329100000004,0.202176452,0,zg,274.99884910000003,51.7963081,1.02999997,0.142000005,20180517437384,798,0x4,0x3,21.6800003,26.108902,0.0236153882,-0.054207094,4.87370608e-06,30,1.07599998,2
17,17,798104300018311,50436765,2458258.868929177,58258.3676505,21.0838203,0.189545631,0,zg,274.9984001,51.7961886,0.377999991,-0.0970000029,20180520367639,798,0x4,0x3,21.5100002,26.0445023,0.0284332428,-0.0407718495,6.96572215e-06,30,1.13600004,2
18,18,798104300018311,50446791,2458258.969197149,58258.46791669999,20.8840599,0.17483425100000002,0,zg,274.9983341,51.7960489,1.19500005,-0.386999995,20180520467917,798,0x4,0x3,21.4400005,26.0654144,0.0282517653,-0.0420558937,7.0691585299999984e-06,30,1.08200002,2
19,19,798104300018311,50745420,2458261.9555325746,58261.4542014,21.2664242,0.202993631,0,zg,274.9983486,51.796256899999996,0.375999987,-0.128000006,20180523454190,798,0x4,0x3,21.6299992,26.0577564,0.0267618187,-0.0420528948,6.17922069e-06,30,1.079,1
20,20,798104300018311,50947399,2458263.975356946,58263.4739931,20.5871925,0.152971268,0,zg,274.99809960000005,51.796096999999996,1.11199999,0.0179999992,20180525473982,798,0x4,0x3,20.7999992,26.1194954,0.0317954458,-0.0334838778,9.72805174e-06,30,1.09800005,2
21,21,798104300018311,51839369,2458272.895183228,58272.3936921,20.8882027,0.17513930800000002,0,zg,274.99855110000004,51.796273299999996,0.40200001,-0.00499999989,20180603393657,798,0x4,0x3,21.1599998,26.0983105,0.0283781141,-0.058429528,7.372389519999998e-06,30,1.07500005,2
22,22,798104300018311,52235253,2458276.8540730337,58276.3525347,21.1461906,0.194139004,0,zg,274.9983518,51.7961424,1.25199997,-0.0680000037,20180607352500,798,0x4,0x3,21.8099995,26.112257,0.0227307007,-0.0680461973,4.51383357e-06,30,1.09099996,2
23,23,798104300018311,52331989,2458277.8214447442,58277.31989580001,21.1676903,0.195722342,0,zg,274.9986422,51.796125,0.685000002,0.248999998,20180608319884,798,0x4,0x3,21.8099995,26.0321293,0.0238083228,-0.0527291521,4.97454175e-06,30,1.12899995,2
24,24,798104300018311,52336680,2458277.868355066,58277.3668056,20.9250278,0.17785131899999998,0,zg,274.99841319999996,51.796075099999996,0.513000011,-0.0799999982,20180608366794,798,0x4,0x3,21.6399994,26.077516600000006,0.0242032241,-0.0639407262,5.1523497899999985e-06,30,1.079,2
25,25,798104300018311,52438393,2458278.8854954024,58278.3839352,21.4227409,0.214505553,0,zg,274.9985112,51.7962454,0.906000018,0.300999999,20180609383935,798,0x4,0x3,21.989999800000003,26.0984573,0.0220488105,-0.0553315841,4.29792999e-06,30,1.074,2
26,26,798104300018311,52438484,2458278.886409719,58278.3848495,21.3062286,0.205924988,0,zg,274.9985415,51.7961645,1.56700003,0.0250000004,20180609384850,798,0x4,0x3,21.860000600000006,26.1069279,0.0228117257,-0.0619022474,4.5863685e-06,30,1.074,1
27,27,798104300018311,52535015,2458279.8517205403,58279.3501505,20.9529305,0.179906249,0,zg,274.9986125,51.796232700000004,0.379000008,0.0949999988,20180610350139,798,0x4,0x3,21.7099991,26.103902800000004,0.023944448700000003,-0.0660339296,5.02765306e-06,30,1.08599997,2
28,28,798104300018311,52536633,2458279.8679011893,58279.366331,20.8962593,0.175732613,0,zg,274.9985392,51.7963968,0.561999977,-0.162,20180610366331,798,0x4,0x3,21.1299992,26.0772324,0.0282758977,-0.0583228953,7.05518869e-06,30,1.07700002,2
29,29,798104300018311,52640579,2458280.90737897,58280.4057986,21.1112843,0.191568255,0,zg,274.99841519999995,51.796203799999994,0.624000013,0.0149999997,20180611405764,798,0x4,0x3,21.8999996,26.1233921,0.0225978009,-0.0687445253,4.44739726e-06,30,1.08000004,2
30,30,798104300018311,52643155,2458280.9331315127,58280.43155090001,21.3259869,0.207380056,0,zg,274.9984717,51.7961747,0.8769999740000001,-0.0419999994,20180611431505,798,0x4,0x3,21.8199997,26.0980625,0.0249797832,-0.0520428419,5.45240755e-06,30,1.102,2
31,31,798104300018311,52645784,2458280.959428048,58280.4578472,21.0925083,0.190185547,0,zg,274.9986715,51.7962042,0.54400003,-0.0430000015,20180611457813,798,0x4,0x3,21.8199997,26.0915089,0.0227349102,-0.0551495068,4.5136785e-06,30,1.14100003,2
32,32,798104300018311,52739269,2458281.8942864113,58281.39269680001,21.2642498,0.202833414,0,zg,274.9987089,51.7962866,0.7570000290000001,-0.316000015,20180612392697,798,0x4,0x3,21.6299992,26.1255798,0.0243927073,-0.06894840299999999,5.2322961900000015e-06,30,1.07599998,1
33,33,798104300018311,52741168,2458281.913279593,58281.4116898,21.3471622,0.208939552,0,zg,274.998485,51.7962001,0.504999995,-0.0450000018,20180612411678,798,0x4,0x3,21.739999800000003,26.120527300000006,0.0215519872,-0.0574921221,4.0592253799999985e-06,30,1.08599997,2
34,34,798104300018311,52837386,2458282.875464136,58282.37386569999,21.4548073,0.216867089,0,zg,274.9986192,51.7961549,0.55400002,-0.0419999994,20180613373866,798,0x4,0x3,21.7299995,25.9752293,0.0236144606,-0.060058627300000014,4.92653362e-06,30,1.074,2
35,35,798104300018311,52838877,2458282.890371643,58282.38877309999,21.424984,0.214670777,0,zg,274.99868389999995,51.7963725,0.588,-0.0489999987,20180613388773,798,0x4,0x3,21.8400002,25.9963684,0.0229521561,-0.0579469427,4.6018203600000016e-06,30,1.07599998,2
36,36,798104300018311,52841094,2458282.9125478454,58282.41094909999,21.2397747,0.20103097,0,zg,274.9987287,51.7962398,1.08000004,-0.17700000100000002,20180613410938,798,0x4,0x3,21.6499996,25.9241695,0.0246403981,-0.0513250642,5.3545977600000016e-06,30,1.08700001,2
37,37,798104300018311,52930714,2458283.808747641,58283.30714119999,21.1584721,0.195043445,0,zg,274.9984659,51.796223499999996,0.97299999,0.074000001,20180614307141,798,0x4,0x3,21.9599991,26.121563,0.0214098338,-0.0630915165,3.96253381e-06,30,1.12300003,2
38,38,798104300018311,52940803,2458283.909639684,58283.4080324,21.1388798,0.193600535,0,zg,274.9984298,51.7962559,0.583000004,0.0710000023,20180614408032,798,0x4,0x3,21.9400005,26.1149254,0.0224204771,-0.0574625283,4.40470512e-06,30,1.08700001,2
39,39,798104300018311,52943215,2458283.933760284,58283.4321528,21.3053246,0.205858469,0,zg,274.9985059,51.7961933,0.7559999820000001,-0.0170000009,20180614432106,798,0x4,0x3,21.7999992,26.0913124,0.0235077161,-0.0474402495,4.81870438e-06,30,1.11300004,2
40,40,798104300018311,53037407,2458284.8756892863,58284.37407409999,21.5159187,0.221367717,0,zg,274.99842160000003,51.7961198,0.460000008,-0.363999993,20180615374074,798,0x4,0x3,21.75,26.0180721,0.0229898393,-0.060662318,4.61179798e-06,30,1.074,2
41,41,798104300018311,53038747,2458284.88909215,58284.3874769,21.078432100000004,0.189148784,0,zg,274.9983321,51.7965495,0.662,0.0480000004,20180615387477,798,0x4,0x3,21.1200008,25.5705147,0.0342045464,-0.070336163,1.05470335e-05,30,1.07700002,2
42,42,798104300018311,53142388,2458285.9255121914,58285.423888900004,21.295536,0.205137491,0,zg,274.99885739999996,51.7962441,1.17499995,0.256999999,20180616423877,798,0x4,0x3,21.989999800000003,26.1127529,0.022252569,-0.064087756,4.25928738e-06,30,1.10899997,2
43,43,798104300018311,53241597,2458286.917602765,58286.4159722,21.2694263,0.203214645,0,zg,274.998623,51.7962385,1.25999999,0.119999997,20180617415961,798,0x4,0x3,21.8199997,26.119339,0.0229950957,-0.0563707985,4.6093146e-06,30,1.10300004,2
44,44,798104300018311,53242582,2458286.92745245,58286.4258218,21.2830715,0.20421958,0,zg,274.9986088,51.7960527,0.527999997,-0.0289999992,20180617425810,798,0x4,0x3,21.4799995,26.1289673,0.0268111788,-0.0699697286,6.271935039999998e-06,30,1.11600006,2
45,45,798104300018311,53343741,2458287.9390565995,58287.43741900001,21.2041779,0.198409438,0,zg,274.99861139999996,51.7963977,0.605000019,-0.151999995,20180618437373,798,0x4,0x3,21.5400009,26.099401500000006,0.0242254157,-0.0558404103,5.09578967e-06,30,1.13900006,2
46,46,798104300018311,53436394,2458288.86559046,58288.363946800004,21.3654823,0.210288763,0,zg,274.9985612,51.7962731,0.690999985,-0.143999994,20180619363912,798,0x4,0x3,21.610000600000006,26.1149502,0.0246471837,-0.056312196,5.30461921e-06,30,1.074,2
47,47,798104300018311,53439245,2458288.8940975405,58288.39245369999,20.982132,0.182056785,0,zg,274.9984704,51.796229700000005,0.771000028,-0.0769999996,20180619392454,798,0x4,0x3,21.239999800000003,26.1164722,0.0276861005,-0.0615297109,6.764447790000002e-06,30,1.08599997,2
48,48,798104300018311,53641217,2458290.913831635,58290.412175900005,21.3005924,0.205509901,0,zg,274.99855089999994,51.796029499999996,0.935000002,0.158000007,20180621412164,798,0x4,0x3,21.6800003,26.098917,0.023497818,-0.0572883524,4.841492230000002e-06,30,1.11099994,1
49,49,798104300018311,53645730,2458290.9589591543,58290.4573032,21.4244499,0.214631438,0,zg,274.9983297,51.796105700000005,0.92900002,-0.453999996,20180621457292,798,0x4,0x3,21.7000008,26.0745182,0.0227376316,-0.0518207587,4.61382569e-06,30,1.20000005,2
50,50,798104300018311,53742932,2458291.9309897446,58291.4293287,21.3050785,0.205840349,0,zg,274.9988079,51.7962456,0.527999997,-0.223000005,20180622429317,798,0x4,0x3,21.920000100000006,26.0997314,0.021652557000000003,-0.0605453029,4.11174415e-06,30,1.14300001,2
51,51,798104300018311,53842962,2458292.9312954857,58292.4296296,21.3048267,0.205821753,0,zg,274.9985943,51.796139399999994,0.532999992,0.129999995,20180623429618,798,0x4,0x3,21.920000100000006,26.0945835,0.021499062000000003,-0.0543528199,4.03596914e-06,30,1.14900005,2
52,52,798104300018311,53845752,2458292.9591890816,58292.4575231,21.0550842,0.187429428,0,zg,274.9984706,51.796329,1.47399998,0.192000002,20180623457512,798,0x4,0x3,21.8999996,26.0697174,0.0219187532,-0.052439909400000005,4.21957247e-06,30,1.21599996,2
