,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,626114400024361,45130461,2458205.8096381268,58205.3046181,19.0789299,0.0628778189,0,zg,197.2389248,28.281617600000004,0.690999985,0.120999999,20180328304595,626,0xe,0x4,20.420000100000006,26.3130474,0.0347855724,-0.0279554036,5.25313772e-05,30,1.046,1
1,1,626114400024361,47329553,2458227.8001191537,58227.2955324,19.1275539,0.0653442368,0,zg,197.23893169999997,28.281473499999997,1.86399996,0.256999999,20180419295532,626,0xe,0x4,21.4099998,26.280500399999994,0.0305609498,-0.0267040525,2.92448694e-05,30,1.00800002,3
2,2,626114400024361,47329652,2458227.8011145256,58227.2965278,19.011734,0.0596252494,0,zg,197.239056,28.281399800000003,1.65799999,0.137999997,20180419296482,626,0xe,0x4,21.25,26.2809849,0.0369333215,-0.02502615,4.2379888299999986e-05,30,1.00800002,1
3,3,626114400024361,47529141,2458229.795927024,58229.291412,19.4467335,0.0840834007,0,zg,197.2393531,28.2816774,0.8619999890000001,0.0489999987,20180421291343,626,0xe,0x4,21.4500008,26.328662899999994,0.0319935828,-0.0936438963,3.10276046e-05,30,1.00899994,3
4,4,626114400024361,47633414,2458230.8386190464,58230.3341435,19.562936800000006,0.0920899659,0,zg,197.23943180000003,28.2815042,2.29399991,0.228,20180422334097,626,0xe,0x4,21.610000600000006,26.3079624,0.029573384700000007,-0.0821001828,2.68273616e-05,30,1.04499996,1
5,5,626114400024361,47633505,2458230.839533405,58230.335057899996,19.413765,0.0819314718,0,zg,197.2393424,28.2815725,2.7960000000000003,0.44600001,20180422335046,626,0xe,0x4,21.5300007,26.311779,0.0281932242,-0.0873790607,2.40564859e-05,30,1.04700005,3
6,6,626114400024361,48025118,2458234.7554957946,58234.2511806,19.1857491,0.0684250891,0,zg,197.2386164,28.2816206,0.500999987,0.108000003,20180426250995,626,0xe,0x4,19.7199993,25.9405861,0.0489305854,-0.0202658754,0.00016675256499999998,30,1.01699996,3
7,7,626114400024361,48822416,2458242.7280998128,58242.22416669999,19.5625725,0.0920637846,0,zg,197.23920959999998,28.2815489,4.70900011,0.510999978,20180504224109,626,0xe,0x4,21.8999996,26.2909679,0.0301167257,-0.0939171612,2.77557665e-05,30,1.02100003,3
8,8,626114400024361,48822508,2458242.7290140446,58242.225081,19.6185284,0.0961577743,0,zg,197.2386446,28.281564399999997,3.08500004,0.317000002,20180504225081,626,0xe,0x4,21.8199997,26.2929115,0.0305204615,-0.09700156,2.86642589e-05,30,1.01999998,1
9,9,626114400024361,48922840,2458243.7322827517,58243.2284028,19.3883095,0.0803053379,0,zg,197.23912959999998,28.281500800000003,3.1730001,0.5669999720000001,20180505228299,626,0xe,0x4,21.7900009,26.273325,0.0304577686,-0.102615587,2.86540544e-05,30,1.01600003,3
