,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,826201200037069,50340744,2458257.9079704,58257.4074421,21.6213264,0.255951166,0,zr,278.40678560000003,59.52507610000001,0.666999996,-0.17299999300000002,20180519407431,826,0x1,0x2,21.5300007,26.1296616,0.0207160432,0.0972562358,3.424629310000001e-06,30,1.14199996,2
1,1,826201200037069,50545177,2458259.9523241282,58259.451770800006,20.8989582,0.193820119,0,zr,278.40635510000004,59.5251264,0.916000009,-0.588999987,20180521451759,826,0x1,0x2,20.7900009,25.7742958,0.02942333,0.105979785,6.84047063e-06,30,1.14900005,2
2,2,826201200037069,52844762,2458282.9484245256,58282.447627300004,21.369754800000006,0.234313488,0,zr,278.4064421,59.5250657,0.661000013,-0.197999999,20180613447616,826,0x1,0x2,21.1499996,26.0499859,0.0209896825,0.10774307,3.48477329e-06,30,1.22500002,2
3,3,826201200037069,53131020,2458285.811030049,58285.310208300005,21.3772583,0.234958768,0,zr,278.4063023,59.525037100000006,0.6629999879999999,-0.368999988,20180616310162,826,0x1,0x2,21.5699997,26.1786728,0.0188338235,0.0823895037,2.832329759999999e-06,30,1.153,2
4,4,826201200037069,53138622,2458285.8870492573,58285.3862269,21.9640198,0.285426259,0,zr,278.4067505,59.525256999999996,0.583999991,0.030999999500000007,20180616386227,826,0x1,0x2,21.8899994,26.1723461,0.0188217182,0.0910532847,2.82797373e-06,30,1.15199995,2
5,5,826201200037069,55134538,2458305.8463306227,58305.3453819,21.2072506,0.220336437,0,zr,278.40660330000003,59.524874399999995,0.591000021,-0.248999998,20180706345382,826,0x1,0x2,21.0699997,26.1284122,0.0187087301,0.0935013741,2.78446146e-06,30,1.16199994,2
6,6,826201200037069,55840813,2458312.9091098253,58312.408136599995,21.197691,0.219514251,0,zr,278.4066557,59.5249859,0.497999996,-0.282999992,20180713408137,826,0x1,0x2,21.2700005,25.9170876,0.0225234609,0.0885844827,4.08793721e-06,30,1.33299994,2
7,7,826201200037069,55921915,2458313.720130436,58313.2191551,21.403200100000007,0.237190127,0,zr,278.40603819999995,59.52497710000001,0.73299998,-0.201000005,20180714219155,826,0x1,0x2,21.5499992,26.045208,0.0212992765,0.0867264941,3.64163611e-06,30,1.16400003,2
8,8,826201200037069,56434752,2458318.8485082127,58318.3475231,21.5708294,0.251607895,0,zr,278.4063597,59.525312,0.545000017,0.149000004,20180719347523,826,0x1,0x2,21.420000100000006,26.1785374,0.0189377889,0.0769432038,2.86808154e-06,30,1.21700001,2
9,9,826201200037069,56636744,2458320.868429448,58320.3674421,21.6523876,0.258622766,0,zr,278.40673280000004,59.525102100000005,0.425000012,-0.294,20180721367431,826,0x1,0x2,21.3899994,26.1311359,0.0203011893,0.0786307976,3.2750745e-06,30,1.27600002,2
10,10,826201200037069,56726790,2458321.768893154,58321.2679051,21.4462242,0.240890622,0,zr,278.4071013,59.5251991,0.727999985,-0.164000005,20180722267905,826,0x1,0x2,21.3099995,26.1649914,0.0206424408,0.08636463429999999,3.417760810000001e-06,30,1.13600004,2
11,11,826201200037069,58933172,2458343.8326715,58343.3317245,21.0982246,0.210959077,0,zr,278.4066981,59.5250291,0.7839999790000001,-0.118000001,20180813331713,826,0x1,0x2,21.3999996,26.1183949,0.0204487145,0.0826823339,3.34901165e-06,30,1.35800004,1
12,12,826201200037069,61520002,2458369.7007883145,58369.20002309999,21.7492485,0.266953707,0,zr,278.4065651,59.5252105,0.72299999,0.377000004,20180908199931,826,0x1,0x2,21.5900002,26.1460648,0.0201248284,0.08826203640000001,3.15823536e-06,30,1.20799994,2
13,13,826201200037069,67513571,2458429.6357238702,58429.1357176,21.1491394,0.21533823,0,zr,278.4065481,59.52530279999999,0.605000019,-0.156000003,20181107135683,826,0x1,0x2,21.1800003,26.1408291,0.0200554505,0.0874704421,3.22031815e-06,30,1.53100002,2
15,15,826201200037069,85847151,2458612.971914115,58612.47151619999,21.816837300000003,0.272767067,0,zr,278.4067355,59.5251128,0.981000006,-0.123000003,20190509471516,826,0x1,0x2,21.860000600000006,26.0846958,0.0198486485,0.0885209218,3.05806338e-06,30,1.14400005,1
16,16,826201200037069,91134527,2458665.8462012573,58665.3452778,21.5515213,0.24994719,0,zr,278.4066538,59.52504449999999,0.768000007,-0.372999996,20190701345278,826,0x1,0x2,21.5599995,26.127594,0.0180501584,0.0828959271,2.57692068e-06,30,1.15400004,1
17,17,826201200037069,102014270,2458774.6429941864,58774.14270830001,21.1344242,0.214072585,0,zr,278.4063943,59.5250343,0.479999989,-0.221000001,20191018142708,826,0x1,0x2,20.75,26.0752869,0.0228155851,0.0882505253,4.10477469e-06,30,1.33299994,1
18,18,826201200037069,102514207,2458779.6422886318,58779.14207180001,21.12924,0.213626742,0,zr,278.4067903,59.5252532,0.6759999990000001,-0.165000007,20191023142072,826,0x1,0x2,21.2000008,26.0731087,0.0213820543,0.0884561613,3.5404784700000007e-06,30,1.37800002,1
19,19,826201200037069,102714197,2458781.6421682886,58781.141979199994,19.8433228,0.0958923995,0,zr,278.4071964,59.525211399999996,0.81400001,-0.075000003,20191025141979,826,0x1,0x2,19.7000008,26.0821934,0.0376863517,0.0939047635,1.1179687099999997e-05,30,1.398,1
20,20,826201200037069,102814108,2458782.6412631874,58782.141088,20.152729,0.122157261,0,zr,278.4067534,59.5251207,1.07299995,-0.214000002,20191026141088,826,0x1,0x2,21.0300007,26.0856037,0.020749012,0.0898534656,3.3647434100000007e-06,30,1.40499997,1
21,21,826201200037069,102914229,2458783.6424529757,58783.142291699995,20.0423832,0.112078868,0,zr,278.4066948,59.5250997,0.713999987,0.0260000005,20191027142292,826,0x1,0x2,21.1000004,26.093254100000006,0.0220823213,0.0893553644,3.788703e-06,30,1.421,1
22,22,826201200037069,103114193,2458785.6420664224,58785.1419329,19.7345505,0.0880533233,0,zr,278.4067798,59.5251353,0.5139999989999999,0.0920000002,20191029141933,826,0x1,0x2,20.920000100000006,26.0724144,0.0211342815,0.0910426676,3.51032668e-06,30,1.44299996,1
23,23,826201200037069,103214884,2458786.64896216,58786.1488426,19.6077595,0.0797375813,0,zr,278.40687660000003,59.5250615,0.734000027,-0.0350000001,20191030148843,826,0x1,0x2,20.75,26.0276051,0.0218044035,0.0969140902,3.68974861e-06,30,1.48699999,1
24,24,826201200037069,103314119,2458787.641297909,58787.1411921,19.3925323,0.0674574971,0,zr,278.40661919999997,59.525016,1.05499995,-0.180999994,20191031141192,826,0x1,0x2,20.0200005,26.0753765,0.0288396664,0.0955457613,6.49414051e-06,30,1.46399999,1
25,25,826201200037069,103414208,2458788.642175281,58788.14208330001,19.3424931,0.06490464509999999,0,zr,278.40673599999997,59.525102000000004,0.519999981,-0.0260000005,20191101142083,826,0x1,0x2,20.2800007,26.0703545,0.0267164335,0.0960227102,5.50285267e-06,30,1.48000002,1
26,26,826201200037069,103514247,2458789.6425550776,58789.14247690001,19.1823063,0.0574237593,0,zr,278.40670550000004,59.52514839999999,1.21399999,-0.00999999978,20191102142477,826,0x1,0x2,20.4500008,26.0701962,0.0250235926,0.0947806612,4.8469914900000015e-06,30,1.495,1
27,27,826201200037069,103611931,2458790.619381839,58790.1193171,19.3058147,0.0631007329,0,zr,278.4067599,59.5250906,0.6769999859999999,0.0350000001,20191103119317,826,0x1,0x2,20.7900009,26.0756721,0.022275161,0.0971488729,3.8677344500000005e-06,30,1.40600002,1
28,28,826201200037069,103709383,2458791.5938823675,58791.09383099999,19.1311512,0.0552426316,0,zr,278.40679,59.525111800000005,1.23699999,0.0289999992,20191104093831,826,0x1,0x2,20.9799995,26.065052,0.0227291267,0.0989637747,4.0647887500000005e-06,30,1.32599998,1
29,29,826201200037069,103811885,2458792.618891512,58792.118854199995,19.0877495,0.0534659997,0,zr,278.40674920000004,59.52508960000001,0.589999974,-0.052000001100000005,20191105118854,826,0x1,0x2,20.8400002,26.020649,0.0226869304,0.0960256755,4.0160593900000015e-06,30,1.426,1
30,30,826201200037069,103908912,2458793.5891444758,58793.0891204,19.155407,0.0562648736,0,zr,278.40670750000004,59.525098899999996,0.7559999820000001,-0.0549999997,20191106089120,826,0x1,0x2,20.3199997,26.0593109,0.0306838863,0.101670414,7.406368240000002e-06,30,1.32799995,1
31,31,826201200037069,104009887,2458794.5988876326,58794.0988773,19.0904198,0.0535733998,0,zr,278.4068163,59.525111200000005,0.593999982,-0.0160000008,20191107098877,826,0x1,0x2,20.8500004,26.0373077,0.0247194506,0.0957480893,4.77998174e-06,30,1.37,1
32,32,826201200037069,104110233,2458795.6023347215,58795.102338,19.1070499,0.0542478263,0,zr,278.406802,59.52507190000001,0.714999974,-0.114,20191108102338,826,0x1,0x2,20.8299999,26.05797,0.022672262,0.0885565132,3.99038936e-06,30,1.39300001,1
33,33,826201200037069,104210059,2458796.6005735355,58796.1005903,19.0207539,0.0508513004,0,zr,278.4067048,59.5250664,0.734000027,0.105999999,20191109100590,826,0x1,0x2,20.4699993,26.0696888,0.0250260066,0.0921915993,4.84762222e-06,30,1.39699996,1
34,34,826201200037069,104309281,2458797.5927823964,58797.0928125,19.110000600000006,0.0543685444,0,zr,278.4067375,59.5250639,0.5550000070000001,-0.0379999988,20191110092789,826,0x1,0x2,20.5200005,26.0479298,0.0264594536,0.0995798111,5.48031585e-06,30,1.37800002,1
35,35,826201200037069,105108314,2458805.5830130926,58805.08314809999,19.324077600000006,0.06399194150000001,0,zr,278.40687510000004,59.5251554,0.728999972,-0.0299999993,20191118083148,826,0x1,0x2,20.1599998,26.079935100000004,0.0366602391,0.0983306617,1.0536588e-05,30,1.42499995,1
36,36,826201200037069,105712268,2458811.622474715,58811.122685199996,19.481994600000004,0.07229724530000001,0,zr,278.4067745,59.525123300000004,0.728999972,-0.137999997,20191124122685,826,0x1,0x2,20.0,26.020832100000003,0.0335874334,0.0968939066,8.768064619999999e-06,30,1.73399997,1
37,37,826201200037069,105809682,2458812.596606434,58812.09682869999,19.6831455,0.0845787972,0,zr,278.4066078,59.5250689,1.30599999,0.00499999989,20191125096829,826,0x1,0x2,20.5200005,26.035984,0.0282387715,0.0959561393,6.20756873e-06,30,1.58599997,1
38,38,826201200037069,112755079,2458882.05019508,58881.550798599994,21.0180225,0.204060912,0,zr,278.40662260000005,59.525039799999995,0.69599998,-0.112999998,20200202550799,826,0x1,0x2,21.0400009,26.1908512,0.0206301827,0.08793767539999997,3.32139166e-06,30,1.46200001,1
39,39,826201200037069,113954819,2458894.04763749,58893.5481944,20.8271332,0.187642455,0,zr,278.40663939999996,59.52505260000001,0.940999985,0.16899999999999998,20200214548194,826,0x1,0x2,21.0300007,26.1879787,0.0207160786,0.08559343220000001,3.35378968e-06,30,1.34399998,1
40,40,826201200037069,114452648,2458899.025953543,58898.526481500005,21.535305,0.248552442,0,zr,278.4070839,59.52502439999999,0.93900001,-0.497999996,20200219526481,826,0x1,0x2,21.420000100000006,26.1841526,0.0202880837,0.0895266384,3.21431048e-06,30,1.37199998,1
41,41,826201200037069,115450825,2458909.0077982917,58908.5082523,21.2202911,0.221458077,0,zr,278.40652689999996,59.5250622,0.6769999859999999,0.112999998,20200229508218,826,0x1,0x2,21.239999800000003,26.1681519,0.0200216342,0.0908396244,3.13837381e-06,30,1.34099996,1
42,42,826201200037069,115849307,2458912.992659657,58912.4930787,21.2851753,0.227038741,0,zr,278.4061197,59.5249581,0.7519999740000001,-0.160999998,20200304493079,826,0x1,0x2,21.2299995,26.1072693,0.0198461022,0.0927465484,3.14133513e-06,30,1.35500002,1
43,43,826201200037069,116052560,2458915.025201804,58914.52560190001,21.6316757,0.256841302,0,zr,278.406411,59.5251988,1.09300005,0.0579999983,20200306525602,826,0x1,0x2,21.6399994,26.1775608,0.0205205288,0.0888000131,3.32228979e-06,30,1.24800003,1
44,44,826201200037069,121338780,2458967.8880596217,58967.387800900004,21.4591675,0.242003798,0,zr,278.4066227,59.5251473,0.896000028,-0.26699999,20200428387778,826,0x1,0x2,21.2999992,26.1708164,0.019743843,0.0836111531,3.03689671e-06,30,1.23300004,1
45,45,826201200037069,125828300,2459012.783800533,59012.28300930001,21.4924564,0.244866967,0,zr,278.4063797,59.525202799999995,0.70599997,0.162,20200612282998,826,0x1,0x2,21.6499996,26.2591362,0.0182545669,0.0910465568,2.57083684e-06,30,1.20000005,1
46,46,826201200037069,127136415,2459025.8650475144,59025.3641551,22.1466484,0.301134109,0,zr,278.406154,59.5249329,0.7480000259999999,-0.200000003,20200625364155,826,0x1,0x2,21.9699993,26.262291,0.0188953336,0.08833289890000001,2.77638401e-06,30,1.15799999,1
