,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,797109200000518,44940121,2458203.901314256,58203.4012153,16.811121,0.0161229223,0,zg,273.06355560000003,56.6200304,3.27600002,0.0370000005,20180326401169,797,0x9,0x2,20.4699993,26.2029552,0.0352891944,-0.0886253566,1.5744746599999994e-05,30,1.41199994,2
1,1,797109200000518,45040915,2458204.9092715057,58204.4091551,16.654273999999994,0.015336277,0,zg,273.0635518,56.6200419,0.949999988,-0.0920000002,20180327409109,797,0x9,0x2,19.7000008,26.205438600000004,0.0423004068,-0.0914469138,4.240419370000001e-05,30,1.36099994,2
2,2,797109200000518,45045435,2458204.9544691127,58204.45435190001,16.800027800000002,0.016062811,0,zg,273.0635508,56.6200774,2.36599994,0.008000000379999999,20180327454294,797,0x9,0x2,20.610000600000006,26.2648087,0.0361084193,-0.116735794,1.57166178e-05,30,1.20200002,2
3,3,797109200000518,45047833,2458204.9784509377,58204.47833330001,16.7894173,0.016005979899999998,0,zg,273.0635607,56.62004159999999,3.23000002,0.00499999989,20180327478333,797,0x9,0x2,21.0699997,26.2811432,0.032270509700000005,-0.122411579,1.0506288199999997e-05,30,1.14699996,2
4,4,797109200000518,45048027,2458204.9803954717,58204.4802778,16.8011398,0.0160688069,0,zg,273.0635653,56.620068999999994,3.02800012,0.023,20180327480266,797,0x9,0x2,21.0799999,26.2809162,0.0302910414,-0.117803872,9.13431995e-06,30,1.14400005,2
5,5,797109200000518,45052104,2458205.021160088,58204.52104169999,16.8175335,0.0161579903,0,zg,273.06359889999993,56.6200564,3.58200002,0.064000003,20180327520995,797,0x9,0x2,21.0200005,26.2864189,0.0314310417,-0.100952439,9.92788227e-06,30,1.09000003,2
6,6,797109200000518,45052196,2458205.0220860085,58204.5219676,16.8472443,0.0163236391,0,zg,273.06351689999997,56.6200808,3.75200009,0.075000003,20180327521956,797,0x9,0x2,21.0799999,26.2842617,0.0306880865,-0.0975027606,9.36749711e-06,30,1.08899999,1
7,7,797109200000518,45140971,2458205.9098443324,58205.4097106,16.7504749,0.0158028621,0,zg,273.06365960000005,56.6200404,1.03100002,0.0149999997,20180328409676,797,0x9,0x2,19.5499992,26.0134563,0.0424713306,-0.0767093301,5.32084523e-05,30,1.34599996,2
8,8,797109200000518,45144931,2458205.949451541,58205.4493171,16.858713199999997,0.0163889956,0,zg,273.063645,56.6200447,3.81500006,0.196999997,20180328449306,797,0x9,0x2,20.420000100000006,26.1961441,0.0360880047,-0.076645039,1.7481814199999994e-05,30,1.20799994,2
9,9,797109200000518,45146351,2458205.963653196,58205.46351849999,16.838794699999998,0.016275996299999998,0,zg,273.06359669999995,56.620057700000004,2.71199989,0.180000007,20180328463472,797,0x9,0x2,20.5200005,26.2121525,0.0360875465,-0.0576490834,1.65167257e-05,30,1.17299998,2
10,10,797109200000518,45149796,2458205.998098301,58205.497963,16.8192825,0.0161675978,0,zg,273.06367400000005,56.62005129999999,3.0250001,0.160999998,20180328497951,797,0x9,0x2,21.0,26.2435436,0.0316088423,-0.07234501089999999,1.03128414e-05,30,1.11199999,2
11,11,797109200000518,45152082,2458206.0209575067,58205.520821800004,16.8164368,0.0161519758,0,zg,273.0635985,56.6200376,3.64100003,0.30399999,20180328520810,797,0x9,0x2,21.25,26.2446918,0.0278917123,-0.07224083690000001,7.60720923e-06,30,1.08800006,2
12,12,797109200000518,45152127,2458206.0214088107,58205.52127309999,16.880485500000002,0.0165152568,0,zg,273.0636724,56.6200129,4.32999992,0.38499999,20180328521262,797,0x9,0x2,21.3700008,26.244024300000003,0.0279588904,-0.07689236099999999,7.597977400000002e-06,30,1.08700001,2
13,13,797109200000518,45242972,2458206.9298736257,58206.4297222,16.9433594,0.0168965142,0,zg,273.06361749999996,56.62008420000001,4.2329998,0.310000002,20180329429711,797,0x9,0x2,20.5200005,26.2672119,0.0338160098,-0.08786858619999999,1.51535241e-05,30,1.25899994,2
14,14,797109200000518,45243961,2458206.9397697058,58206.4396181,16.961235000000002,0.0170095619,0,zg,273.0635543,56.620078,3.53600001,0.264999986,20180329439606,797,0x9,0x2,20.6299992,26.2711811,0.0326408707,-0.0855294392,1.3158568400000004e-05,30,1.22800004,2
15,15,797109200000518,45247454,2458206.9747008267,58206.474548599996,16.938282,0.0168647915,0,zg,273.0635589,56.6200819,3.46799994,0.444000006,20180329474549,797,0x9,0x2,20.7099991,26.2421131,0.0347977318,-0.0731945336,1.44183514e-05,30,1.14400005,2
16,16,797109200000518,45249913,2458206.9992845585,58206.499131900004,16.8467522,0.0163208526,0,zg,273.0636113,56.620063699999996,4.14300013,0.574999988,20180329499132,797,0x9,0x2,20.9500008,26.2651787,0.0329021066,-0.0705780312,1.13140932e-05,30,1.10699999,2
17,17,797109200000518,45342046,2458207.9206316,58207.420463,16.9006729,0.016634943,0,zg,273.06361539999995,56.620051100000005,3.02600002,0.275999993,20180330420451,797,0x9,0x2,20.239999800000003,26.23736,0.0369185433,-0.0672647208,2.14841857e-05,30,1.28199995,2
18,18,797109200000518,45342137,2458207.9215459204,58207.4213773,16.917793300000003,0.0167384539,0,zg,273.06354469999997,56.620052799999996,2.95099998,0.407000005,20180330421377,797,0x9,0x2,20.3400002,26.2515583,0.0354672,-0.0838475972,1.90788778e-05,30,1.27900004,1
19,19,797109200000518,45345712,2458207.9572988544,58207.4571296,16.919795999999998,0.0167506859,0,zg,273.0636227,56.620004599999994,4.62699986,0.538999975,20180330457118,797,0x9,0x2,20.4599991,26.2625523,0.0350279175,-0.0517075174,1.65701476e-05,30,1.17499995,2
20,20,797109200000518,45345905,2458207.959220191,58207.459050900005,16.8298149,0.0162258297,0,zg,273.0635764,56.6200208,4.22900009,0.563000023,20180330459005,797,0x9,0x2,20.4799995,26.249157,0.0346611552,-0.0444622189,1.64044905e-05,30,1.171,2
21,21,797109200000518,45349872,2458207.998896894,58207.498726900005,16.8904915,0.0165742598,0,zg,273.063556,56.6199958,4.33500004,0.467000008,20180330498715,797,0x9,0x2,20.610000600000006,26.2621136,0.032150127,-0.046003852000000005,1.31089564e-05,30,1.10399997,2
22,22,797109200000518,45349964,2458207.9998112097,58207.4996412,16.825580600000002,0.016202338,0,zg,273.0635588,56.6200355,3.89199996,0.485000014,20180330499630,797,0x9,0x2,20.5499992,26.2689152,0.0346573591,-0.0513349138,1.5613757599999998e-05,30,1.10300004,1
