,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,747114300003528,45016751,2458204.6684822747,58204.1675116,20.0587158,0.128916606,0,zg,111.1269566,49.9657908,0.6759999990000001,0.0109999999,20180327167500,747,0xe,0x3,20.2000008,26.330713300000006,0.0377772525,-0.105810717,2.66509742e-05,30,1.06099999,1
1,1,747114300003528,47318407,2458227.6830348214,58227.18407409999,20.1973572,0.141265705,0,zg,111.1272927,49.9658665,0.7620000240000001,-0.13099999699999998,20180419184062,747,0xe,0x3,21.1200008,26.241451300000005,0.0287075117,-0.0791703612,9.972613039999997e-06,30,1.25600004,1
2,2,747114300003528,47719788,2458231.696502576,58231.1978819,20.1879654,0.140409291,0,zg,111.1272268,49.9658277,0.5379999879999999,-0.158000007,20180423197847,747,0xe,0x3,20.5499992,26.242950399999994,0.0368269198,-0.10355714,2.10792114e-05,30,1.37300003,1
3,3,747114300003528,48015193,2458234.6503079846,58234.1519329,19.9855614,0.122682825,0,zg,111.1270055,49.9659919,0.7429999709999999,-0.333000004,20180426151921,747,0xe,0x3,20.4500008,26.2525349,0.0380806886,-0.08575411890000001,2.3764851e-05,30,1.20799994,1
4,4,747114300003528,48021275,2458234.7111246483,58234.2127546,19.9744358,0.121753305,0,zg,111.1272239,49.9658359,1.01800001,0.294,20180426212743,747,0xe,0x3,20.5,26.2235165,0.0347186252,-0.0617145821,1.90149567e-05,30,1.51900005,1
5,5,747114300003528,48316056,2458237.658696772,58237.1605671,19.7313538,0.1027501,0,zg,111.1271617,49.965774700000004,0.549000025,-0.0280000009,20180429160556,747,0xe,0x3,19.860000600000006,26.2174149,0.0392760225,-0.0725752935,3.675896370000001e-05,30,1.27199996,1
6,6,747114300003528,49020469,2458244.70227608,58244.204699099995,19.9932823,0.123330846,0,zg,111.1272229,49.9659804,1.01800001,-0.0560000017,20180506204687,747,0xe,0x3,20.6900005,26.1334629,0.0352429412,-0.112348489,1.84084838e-05,30,1.67900002,1
7,7,747114300003528,49317695,2458247.6743103988,58247.176955999996,20.0919514,0.131816149,0,zg,111.12716640000001,49.9657981,0.344999999,-0.0109999999,20180509176956,747,0xe,0x3,21.0400009,26.2360554,0.0315610208,-0.0911161378,1.19692004e-05,30,1.51699996,1
8,8,747114300003528,60849622,2458362.9933347884,58362.4962269,19.9034843,0.115945414,0,zg,111.1268954,49.9659969,1.0,-0.0960000008,20180901496227,747,0xe,0x3,20.610000600000006,26.1887264,0.035414289700000004,-0.0103164194,1.7756929100000007e-05,30,1.61800003,1
9,9,747114300003528,61146940,2458365.9667320615,58365.4694097,20.0263786,0.126135319,0,zg,111.1273145,49.9657343,0.8830000159999999,0.0549999997,20180904469398,747,0xe,0x3,20.8700008,26.1427498,0.0336371101,-0.0255529843,1.43002908e-05,30,1.79900002,1
10,10,747114300003528,61451462,2458369.012179337,58368.5146296,20.2769699,0.148624375,0,zg,111.12718170000001,49.9658412,0.6389999989999999,0.118000001,20180907514630,747,0xe,0x3,21.239999800000003,26.2462349,0.0263841469,-0.0611473173,8.17412911e-06,30,1.37699997,1
11,11,747114300003528,61751340,2458372.011183341,58371.5134028,19.977390300000003,0.121999711,0,zg,111.1273183,49.9658567,0.661000013,-0.116999999,20180910513391,747,0xe,0x3,20.8299999,26.2486362,0.032712359,-0.0246910565,1.36062054e-05,30,1.34000003,1
12,12,747114300003528,62045287,2458374.9508832293,58374.4528704,20.2996101,0.1507456,0,zg,111.1272539,49.9658485,1.005,0.136999995,20180913452836,747,0xe,0x3,21.3500004,26.1918697,0.0252412781,-0.034644641000000004,7.33128991e-06,30,1.71500003,1
13,13,747114300003528,62349630,2458377.9945669845,58377.4963079,20.0584869,0.12889677300000002,0,zg,111.1273241,49.965846299999995,1.18400002,0.160999998,20180916496238,747,0xe,0x3,21.7700005,26.213735600000003,0.0243698563,-0.0472359806,6.8265208e-06,30,1.34399998,1
14,14,747114300003528,62651048,2458381.008994085,58380.51048609999,20.1486111,0.136849999,0,zg,111.1272707,49.9657825,1.32200003,0.123999998,20180919510486,747,0xe,0x3,21.6800003,26.3284779,0.0269239526,-0.116894774,8.46587409e-06,30,1.24399996,1
15,15,747114300003528,62946952,2458383.9682820323,58383.4695255,20.1010933,0.132620886,0,zg,111.1273046,49.9658659,0.532000005,0.063000001,20180922469433,747,0xe,0x3,21.5900002,26.178196,0.02481943,-0.0353518426,7.19598347e-06,30,1.40100002,1
16,16,747114300003528,63546484,2458389.964120016,58389.4648495,19.9759007,0.121875413,0,zg,111.1272285,49.9657617,0.451000005,-0.184,20180928464838,747,0xe,0x3,20.489999800000003,26.2008743,0.0386074893,-0.0318679214,2.3466704100000006e-05,30,1.33700001,3
