,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,648111100015687,50948428,2458263.98116238,58263.4842824,17.8635826,0.0241542365,0,zg,359.92858939999996,34.3445574,2.07200003,0.296000004,20180525484271,648,0xb,0x1,19.7700005,26.2574043,0.042293172300000015,-0.0161756128,4.59418698e-05,30,1.53999996,1
1,1,648111100015687,52346892,2458277.966761216,58277.4689236,17.9339638,0.0251559801,0,zg,359.9286475,34.3445908,5.55900002,0.629999995,20180608468912,648,0xb,0x1,21.1000004,26.193340300000006,0.030543847,-0.0499533527,1.0158923e-05,30,1.36600006,3
2,2,648111100015687,52346986,2458277.9676987864,58277.46986109999,17.8922424,0.0245545171,0,zg,359.92865010000014,34.3445776,4.921,0.77700001,20180608469850,648,0xb,0x1,20.989999800000003,26.1973228,0.0311413202,-0.0537475944,1.05951012e-05,30,1.36000001,1
3,3,648111100015687,52443449,2458278.932399863,58278.4344907,17.98633,0.0259434972,0,zg,359.92843569999997,34.344373600000004,2.62299991,0.192000002,20180609434444,648,0xb,0x1,21.1000004,26.238081,0.0348508209,-0.0758631155,1.2868154e-05,30,1.62699997,3
4,4,648111100015687,52546450,2458279.962488473,58279.4645023,17.8158379,0.0235099867,0,zg,359.9286287,34.3444201,4.17500019,0.172000006,20180610464479,648,0xb,0x1,21.1299992,26.3003826,0.0313673988,-0.0714280605,1.0300696e-05,30,1.35899997,3
5,5,648111100015687,52644832,2458280.9463821216,58280.4483218,17.821590399999995,0.0235861521,0,zg,359.92862149999996,34.34458529999999,6.83900023,0.88499999,20180611448322,648,0xb,0x1,21.670000100000006,26.300211,0.0277552977,-0.0870262459,7.6014594e-06,30,1.45299995,3
6,6,648111100015687,52645347,2458280.9515329204,58280.4534722,17.764860199999994,0.0228521638,0,zg,359.9285813,34.344519500000004,6.32299995,0.8830000159999999,20180611453461,648,0xb,0x1,21.6800003,26.2880974,0.0262701847,-0.06889128679999999,6.798140019999998e-06,30,1.41499996,1
7,7,648111100015687,52842266,2458282.92087288,58282.422662,17.7810478,0.0230577625,0,zg,359.92859889999994,34.3445606,4.9380002,0.617999971,20180613422639,648,0xb,0x1,21.3700008,26.0739441,0.0310532544,-0.0595372282,9.63299044e-06,30,1.63600004,3
8,8,648111100015687,52944703,2458283.9453268973,58283.447037,17.8084335,0.0234125461,0,zg,359.92861689999995,34.3445393,5.30700016,0.6819999809999999,20180614447025,648,0xb,0x1,21.5699997,26.2772179,0.0270950329,-0.0535047613,7.31440787e-06,30,1.403,1
9,9,648111100015687,52944796,2458283.946252979,58283.447963,17.8262711,0.0236484054,0,zg,359.9285267,34.344481,3.88100004,0.400999993,20180614447951,648,0xb,0x1,21.489999800000003,26.28018,0.0263293404,-0.0557106622,6.9675375e-06,30,1.39699996,3
10,10,648111100015687,53244716,2458286.94568878,58286.44716440001,17.5931587,0.0208482184,0,zg,359.92866560000004,34.344543200000004,3.62100005,0.0109999999,20180617447072,648,0xb,0x1,21.110000600000006,26.321209000000003,0.0341359265,-0.0769353136,1.22676447e-05,30,1.34800005,1
11,11,648111100015687,53543266,2458289.931423831,58289.432662,17.7309799,0.022431504,0,zg,359.928656,34.3445438,5.51200008,0.5260000229999999,20180620432650,648,0xb,0x1,21.420000100000006,26.2844276,0.02680384,-0.0452987663,7.19653735e-06,30,1.38900006,1
12,12,648111100015687,53844605,2458292.9450582517,58292.446053199994,17.801273300000005,0.0233189426,0,zg,359.9286531,34.3445769,6.10500002,0.638000011,20180623446042,648,0xb,0x1,21.8099995,26.3139973,0.0254125558,-0.0699109584,6.37701896e-06,30,1.26300001,1
13,13,648111100015687,54247340,2458296.972737411,58296.4734028,18.0645638,0.0271909144,0,zg,359.92845800000003,34.34430220000001,1.77199996,0.245000005,20180627473391,648,0xb,0x1,20.3899994,26.3172855,0.0344502367,-0.0486577079,1.83005159e-05,30,1.11600006,1
14,14,648111100015687,54844305,2458302.942885181,58302.4430556,17.9618492,0.0255707372,0,zg,359.9286284,34.344428,3.7019999,0.609000027,20180703443044,648,0xb,0x1,20.75,26.2743893,0.030862614500000007,-0.0190006737,1.22330548e-05,30,1.16100001,1
15,15,648111100015687,55145734,2458305.957430716,58305.4573495,17.827251399999994,0.0236614887,0,zg,359.9286097,34.3445484,4.079,0.518999994,20180706457315,648,0xb,0x1,21.0,26.2765465,0.031822349900000005,-0.0723291412,1.09984167e-05,30,1.09300005,1
