,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,518107100000657,45221627,2458206.7198627815,58206.21627309999,19.174430800000003,0.0730721205,0,zg,135.6518255,11.4860966,0.989000022,0.131999999,20180329216273,518,0x7,0x1,20.3299999,26.2888508,0.0412795655,-0.0413626097,4.1426999799999985e-05,30,1.09599996,1
1,1,518107100000657,45225575,2458206.7593388595,58206.2557523,19.0764828,0.0682353675,0,zg,135.6517958,11.4859519,0.524999976,0.0799999982,20180329255729,518,0x7,0x1,20.0499992,26.2871685,0.0363068506,-0.0399452932,3.58849684e-05,30,1.17999995,1
2,2,518107100000657,45619796,2458210.701231727,58210.197963,19.211195,0.0749719292,0,zg,135.65186169999998,11.4860306,0.490999997,0.0769999996,20180402197951,518,0x7,0x1,20.3999996,25.9931068,0.0378581509,-0.0358480513,3.29463946e-05,30,1.08800006,1
4,4,518107100000657,47316984,2458227.671606617,58227.1698495,19.2706223,0.0781414807,0,zg,135.6518571,11.4860498,0.7630000109999999,0.0649999976,20180419169815,518,0x7,0x1,21.360000600000006,26.247591,0.0281366762,-0.0713339746,1.20352051e-05,30,1.11199999,1
5,5,518107100000657,47922866,2458233.729847157,58233.228669000004,19.0729294,0.0680659711,0,zg,135.6519155,11.485961,0.7839999790000001,0.0670000017,20180425228646,518,0x7,0x1,20.1299992,26.2086124,0.0392260551,-0.0682460815,3.97799049e-05,30,1.40199995,1
6,6,518107100000657,48215108,2458236.651982854,58236.151088,19.5083961,0.092048943,0,zg,135.651833,11.4859958,0.621999979,0.0729999989,20180428151088,518,0x7,0x1,20.3400002,26.2523098,0.0360092409,-0.0711144507,3.0598967e-05,30,1.12300003,1
7,7,518107100000657,48919356,2458243.6937709,58243.1935648,19.442173,0.0879794806,0,zg,135.6516452,11.4861963,0.978999972,-0.128000006,20180505193542,518,0x7,0x1,20.8400002,26.1853333,0.0388670303,-0.131107301,2.89131403e-05,30,1.35300004,1
8,8,518107100000657,63649695,2458390.993528442,58390.496955999995,19.235981,0.0762790293,0,zg,135.6517812,11.486142599999999,0.17700000100000002,0.023,20180929496944,518,0x7,0x1,20.0699997,26.0248985,0.0388884768,-0.046874512,4.12837653e-05,30,2.23099995,1
9,9,518107100000657,67051978,2458425.0194619712,58424.5197801,19.3605118,0.083168909,0,zg,135.651863,11.4860081,0.796999991,0.00700000022,20181102519769,518,0x7,0x1,21.2900009,26.276617100000006,0.0288917962,-0.0862161964,1.29875834e-05,30,1.17499995,1
10,10,518107100000657,67350644,2458428.0064263525,58427.506446800006,19.1231384,0.07049874219999999,0,zg,135.65183019999998,11.4859766,0.624000013,-0.0450000018,20181105506447,518,0x7,0x1,21.0100002,26.241291,0.0320569985,-0.0535057522,1.68861789e-05,30,1.19000006,1
11,11,518107100000657,67641555,2458430.9158255886,58430.4155556,19.2596474,0.0775468796,0,zg,135.6518447,11.4860051,1.24800003,0.126000002,20181108415556,518,0x7,0x1,21.4599991,26.1410484,0.0294190776,-0.0445236079,1.33196172e-05,30,1.77100003,1
12,12,518107100000657,67654100,2458431.0412895,58430.5410069,19.3640079,0.0833700746,0,zg,135.65186,11.486038699999998,1.99800003,0.261000007,20181108540972,518,0x7,0x1,21.8700008,26.2679081,0.0244599041,-0.0729096085,9.21829087e-06,30,1.10099995,1
13,13,518107100000657,68050439,2458435.0050758463,58434.5043981,19.1028252,0.06950429080000001,0,zg,135.6519641,11.4860871,1.23599994,0.0289999992,20181112504387,518,0x7,0x1,20.7199993,26.2479,0.0354983322,-0.0504480712,2.33379305e-05,30,1.14400005,1
14,14,518107100000657,68350217,2458438.003150956,58437.50217590001,19.2026367,0.0745254755,0,zg,135.65196799999998,11.4859296,0.8069999809999999,-0.0240000002,20181115502141,518,0x7,0x1,20.9400005,26.2624207,0.0319097713,-0.0531472825,1.6943420600000002e-05,30,1.13100004,1
15,15,518107100000657,68546642,2458439.9675922804,58439.466423599995,19.2989712,0.0796966553,0,zg,135.6518579,11.4860365,1.48199999,0.211999997,20181117466424,518,0x7,0x1,21.610000600000006,25.9780407,0.0288987774,-0.0531571843,1.26838695e-05,30,1.21500003,1
16,16,518107100000657,70745204,2458461.95525242,58461.4520486,19.3602962,0.0831565112,0,zg,135.651855,11.4860376,1.00899994,0.195999995,20181209452037,518,0x7,0x1,20.9400005,25.6683216,0.0351273976,-0.08954281359999999,2.19911508e-05,30,1.10599995,1
17,17,518107100000657,71046528,2458464.9687434747,58464.4652894,19.3876877,0.08474411820000001,0,zg,135.6518516,11.4860314,0.76700002,0.112000003,20181212465278,518,0x7,0x1,21.6299992,26.1027126,0.0263929795,-0.0818958506,1.0680119e-05,30,1.08700001,1
18,18,518107100000657,71849689,2458473.0009719287,58472.49689809999,19.1130753,0.0700043887,0,zg,135.65186599999998,11.4860304,0.874000013,0.114,20181220496887,518,0x7,0x1,21.0200005,26.279230100000003,0.0321683772,-0.07185421139999999,1.7022453899999998e-05,30,1.11800003,1
19,19,518107100000657,72151662,2458476.0209076623,58475.5166204,18.5636177,0.0478525013,0,zg,135.6518148,11.4860535,0.799000025,-0.0160000008,20181223516609,518,0x7,0x1,19.920000100000006,26.2771912,0.0372108258,-0.0722970515,4.03141166e-05,30,1.18299997,1
20,20,518107100000657,72647798,2458480.982598644,58480.47798609999,18.2300453,0.0383929648,0,zg,135.6517803,11.4860618,0.686999977,-0.0149999997,20181228477975,518,0x7,0x1,20.2800007,26.2363453,0.0335076414,-0.0529581532,2.61933692e-05,30,1.12300003,1
21,21,518107100000657,72851444,2458483.019180788,58482.5144444,18.199955,0.0376617722,0,zg,135.6518602,11.4860304,0.765999973,0.0160000008,20181230514444,518,0x7,0x1,20.9400005,26.2141819,0.0328247622,-0.0799607188,1.84955425e-05,30,1.24399996,1
22,22,518107100000657,73743071,2458491.9359250367,58491.4307176,18.2720947,0.0394463353,0,zg,135.651816,11.4860373,1.06599998,0.00700000022,20190108430718,518,0x7,0x1,21.1900005,26.19874,0.0293248519,-0.0632285103,1.36373446e-05,30,1.09000003,1
