,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,722115400000623,44938226,2458203.8844689867,58203.3822685,18.4982491,0.035352598900000004,0,zg,243.6957105,43.305276899999996,1.676,0.245000005,20180326382245,722,0xf,0x4,21.0200005,26.306755100000004,0.030455729,-0.0609841682,1.52774483e-05,30,1.17999995,2
1,1,722115400000623,44941275,2458203.914956009,58203.4127546,18.5689945,0.0370787419,0,zg,243.6957352,43.305287799999995,2.15199995,0.294,20180326412720,722,0xf,0x4,21.3400002,26.3298855,0.0290595293,-0.0429074764,1.29365308e-05,30,1.09200001,2
2,2,722115400000623,45040177,2458204.904001381,58204.4017708,18.5035763,0.035478875,0,zg,243.6957668,43.3052581,0.838,0.057,20180327401748,722,0xf,0x4,20.6200008,26.3550606,0.0379039012,-0.08719163390000001,2.63383099e-05,30,1.11199999,2
3,3,722115400000623,45043637,2458204.9386089058,58204.4363773,18.4386749,0.033980324900000004,0,zg,243.6957391,43.3052766,1.11300004,0.0560000017,20180327436354,722,0xf,0x4,20.7600002,26.3597527,0.0311683267,-0.07500677559999999,1.7417362e-05,30,1.04400003,2
4,4,722115400000623,45045086,2458204.9531001416,58204.4508681,18.456295,0.0343786925,0,zg,243.69556150000003,43.3053271,1.45700002,0.0460000001,20180327450845,722,0xf,0x4,20.670000100000006,26.3564777,0.0379655026,-0.05916503820000001,2.62364865e-05,30,1.02600002,2
5,5,722115400000623,45046398,2458204.9662139183,58204.463981500005,18.5320702,0.0361644104,0,zg,243.6957336,43.3052699,1.61800003,0.0680000037,20180327463970,722,0xf,0x4,21.2199993,26.3666706,0.0304383207,-0.07457356150000001,1.45365311e-05,30,1.01600003,1
6,6,722115400000623,45046494,2458204.967174548,58204.4649421,18.5013466,0.0354259647,0,zg,243.6956892,43.3053099,1.91600001,0.127000004,20180327464919,722,0xf,0x4,21.360000600000006,26.3597527,0.028713839100000006,-0.0716672316,1.26696677e-05,30,1.01499999,2
7,7,722115400000623,45049739,2458204.999629201,58204.497395800005,18.3214684,0.031483780600000004,0,zg,243.6956207,43.305263599999996,0.5299999710000001,0.0120000001,20180327497396,722,0xf,0x4,20.9699993,26.3507938,0.0395964794,-0.0614616163,2.5850438800000006e-05,30,1.00899994,2
8,8,722115400000623,45049832,2458205.0005552247,58204.498321800005,18.4547977,0.0343445987,0,zg,243.6956601,43.305280200000006,1.13,0.0170000009,20180327498310,722,0xf,0x4,21.0400009,26.356906899999995,0.035913039,-0.0663623363,2.07754219e-05,30,1.00899994,1
9,9,722115400000623,45050226,2458205.004502041,58204.50226849999,18.4502163,0.0342405364,0,zg,243.6956472,43.30527360000001,1.52199996,0.0989999995,20180327502257,722,0xf,0x4,21.4400005,26.359291100000004,0.0301006977,-0.0777454749,1.37638772e-05,30,1.00999999,2
