,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,739105200015030,51948179,2458273.9773566173,58273.48179400001,18.5578632,0.0369320363,0,zg,35.7722374,46.8828617,0.815999985,-0.0340000018,20180604481690,739,0x5,0x2,18.7600002,26.0311089,0.0427911803,-0.081780538,6.868941270000001e-05,30,2.10100007,1
1,1,739105200015030,52546835,2458279.9641409833,58279.46835650001,18.380949,0.033113032599999995,0,zg,35.7722125,46.8826157,1.21099997,0.0130000003,20180610468356,739,0x5,0x2,19.7000008,26.0465984,0.0398599431,-0.0901993886,2.49820678e-05,30,2.05800009,1
2,2,739105200015030,52945072,2458283.946686177,58283.45072919999,18.3758774,0.0330119319,0,zg,35.772211299999995,46.882596299999996,0.966000021,-0.00499999989,20180614450718,739,0x5,0x2,20.25,26.0147305,0.0314215235,-0.0735201016,1.4461071300000003e-05,30,2.16400003,1
3,3,739105200015030,53245314,2458286.949247737,58286.453148099994,18.4333267,0.0341835059,0,zg,35.77220890000001,46.882578,1.21300006,0.0250000004,20180617453148,739,0x5,0x2,20.6800003,26.0944214,0.0247301515,-0.08987723289999999,8.893101039999997e-06,30,2.00300002,1
4,4,739105200015030,53845082,2458292.9472370087,58292.450821800005,18.5625668,0.0370417312,0,zg,35.772200700000006,46.88257279999999,2.49699998,0.0909999982,20180623450810,739,0x5,0x2,21.0100002,26.1068592,0.0215367712,-0.0918296054,6.94193886e-06,30,1.82700002,1
5,5,739105200015030,54646792,2458300.9648237643,58300.46792819999,18.5489578,0.0367255844,0,zg,35.7720981,46.88251629999999,0.8500000240000001,0.105999999,20180701467917,739,0x5,0x2,20.1399994,26.1399784,0.028801219500000006,-0.0873918086,1.21199892e-05,30,1.48000002,1
6,6,739105200015030,54945114,2458303.948235667,58303.451145800005,18.5138474,0.0359267816,0,zg,35.77215089999999,46.882580499999996,1.28999996,0.0920000002,20180704451146,739,0x5,0x2,20.1399994,26.1149902,0.0303173643,-0.114977978,1.32590731e-05,30,1.54299998,1
7,7,739105200015030,55947060,2458313.968398379,58313.47060190001,18.5603218,0.0369893275,0,zg,35.77224240000001,46.8825341,4.64099979,0.467999995,20180714470602,739,0x5,0x2,21.3999996,26.0113373,0.0196297839,-0.0462633371,5.663595400000001e-06,30,1.273,1
8,8,739105200015030,56242466,2458316.9226830173,58316.42466440001,18.593441,0.0377727374,0,zg,35.77212720000001,46.882509399999996,2.79099989,0.328999996,20180717424664,739,0x5,0x2,21.0400009,25.7510471,0.0228306539,-0.0308346022,7.45093621e-06,30,1.47800004,1
9,9,739105200015030,56543212,2458319.930379806,58319.4321296,18.5472641,0.0366864912,0,zg,35.77212690000001,46.8825153,3.671,0.4350000020000001,20180720432118,739,0x5,0x2,21.3500004,26.1227722,0.0195348002,-0.0256367698,5.48263688e-06,30,1.38100004,1
10,10,739105200015030,56846795,2458322.9664402967,58322.46795140001,18.4867992,0.0353276245,0,zg,35.7722494,46.8825443,3.50699997,0.428000003,20180723467940,739,0x5,0x2,21.1499996,26.191349,0.0199658945,-0.0190918762,5.86101714e-06,30,1.19099998,1
11,11,739105200015030,57144879,2458325.947523749,58325.44879630001,18.3933678,0.0333624482,0,zg,35.77219560000001,46.8825664,0.832000017,0.07800000160000001,20180726448796,739,0x5,0x2,19.6200008,26.1111736,0.0368138403,-0.0105724921,2.04378648e-05,30,1.22899997,1
13,13,739105200015030,57847134,2458332.9706452824,58332.4713426,18.7409878,0.0415435992,0,zg,35.772269200000004,46.882529299999995,0.958999991,0.351000011,20180802471331,739,0x5,0x2,20.0200005,25.7610703,0.0429967754,-0.0241392534,2.88982701e-05,30,1.10899997,1
14,14,739105200015030,57847179,2458332.9710967243,58332.471794000005,18.5633354,0.0370596983,0,zg,35.7722148,46.8825316,2.01799989,0.388999999,20180802471794,739,0x5,0x2,19.8899994,25.6926975,0.0587071329,-0.00316266599,5.82030843e-05,30,1.10800004,1
15,15,739105200015030,58046927,2458334.9687397354,58334.46927080001,18.4893379,0.0353832766,0,zg,35.7723006,46.882560299999994,1.83200002,0.180000007,20180804469259,739,0x5,0x2,20.420000100000006,26.1667461,0.030054811400000006,-0.0216964986,1.3255009400000004e-05,30,1.102,1
16,16,739105200015030,58049827,2458334.997746871,58334.4982755,18.4629326,0.0348104537,0,zg,35.772239899999995,46.882543299999995,1.55999994,0.264999986,20180804498276,739,0x5,0x2,20.2700005,26.196264300000006,0.0281024519,-0.0170764923,1.15241164e-05,30,1.05599999,1
17,17,739105200015030,58049873,2458334.9982098117,58334.498738400005,18.4346619,0.0342114307,0,zg,35.77220629999999,46.8825693,1.98599994,0.246000007,20180804498727,739,0x5,0x2,20.3199997,26.1948891,0.0283595733,-0.0210413262,1.16077226e-05,30,1.05499995,1
18,18,739105200015030,58340140,2458337.9011148433,58337.4014005,18.459734,0.0347419158,0,zg,35.7722137,46.8825751,2.5079999,0.34799999,20180807401400,739,0x5,0x2,20.8799992,26.1315784,0.0233479496,-0.0115436986,7.92471837e-06,30,1.28799999,1
19,19,739105200015030,58442927,2458338.929071513,58338.42927080001,18.4105244,0.0337114893,0,zg,35.772216799999995,46.88256129999999,3.14499998,0.492000014,20180808429259,739,0x5,0x2,21.1000004,26.1346645,0.0228899773,-0.014438604,7.57886846e-06,30,1.17400002,1
20,20,739105200015030,58445336,2458338.9531708458,58338.4533681,18.4793949,0.0351660363,0,zg,35.772276299999994,46.882636100000006,3.579,0.338,20180808453333,739,0x5,0x2,21.110000600000006,26.1680069,0.0232890211,-0.024628536800000003,7.73596366e-06,30,1.11199999,3
21,21,739105200015030,58646739,2458340.9673680845,58340.467395800006,18.4264679,0.0340405554,0,zg,35.7721373,46.88257479999999,2.89499998,0.246000007,20180810467350,739,0x5,0x2,20.8299999,25.9290905,0.0271274876,-0.0187280886,1.04685778e-05,30,1.07500005,3
22,22,739105200015030,58646927,2458340.969243248,58340.46927080001,18.4508724,0.0345531218,0,zg,35.77208370000001,46.882548,1.69799995,0.148000002,20180810469236,739,0x5,0x2,20.8400002,25.9285145,0.0271195956,-0.0169536173,1.04766996e-05,30,1.07200003,1
23,23,739105200015030,58845158,2458342.951725121,58342.45158559999,18.4958305,0.0355261303,0,zg,35.7722123,46.882586200000006,2.2980001,0.331,20180812451574,739,0x5,0x2,21.2099991,26.0509853,0.0209652446,-0.0262894202,6.3107077e-06,30,1.09300005,3
