,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,1593111400018657,59632790,2458350.833106605,58350.3279051,20.6164703,0.147963881,0,zg,340.10282810000007,16.1904783,1.44700003,0.5299999710000001,20180820327905,1593,0xb,0x4,21.3700008,26.259161,0.0291228555,-0.0288874824,1.2296285599999996e-05,30,1.074,2
1,1,1593111400018657,60637275,2458360.878200633,58360.3727546,18.8708057,0.0475941114,0,zg,340.1027606,16.1906315,1.55299997,0.0199999996,20180830372616,1593,0xb,0x4,19.8700008,26.3200302,0.0395000987,-0.0214972515,4.74416411e-05,30,1.08399999,2
2,2,1593111400018657,60932031,2458363.825801715,58363.3203125,18.8426533,0.0467283726,0,zg,340.10276750000014,16.190820199999997,0.32400000100000004,-0.0199999996,20180902320289,1593,0xb,0x4,21.0599995,26.2859116,0.0341396332,-0.0526019745,1.76231351e-05,30,1.051,2
3,3,1593111400018657,61530615,2458369.8116932767,58369.3061574,18.9023304,0.0485870205,0,zg,340.10275840000014,16.1908123,0.606000006,0.0329999998,20180908306157,1593,0xb,0x4,21.989999800000003,26.2958012,0.0239781328,-0.0670367256,8.0380396e-06,30,1.051,2
4,4,1593111400018657,61829181,2458372.7973554214,58372.2918171,18.929451,0.0494614355,0,zg,340.10276949999997,16.190831099999997,1.51999998,0.0850000009,20180911291806,1593,0xb,0x4,21.8999996,26.3212738,0.0265224818,-0.059905089400000014,9.85101724e-06,30,1.05200005,2
5,5,1593111400018657,62826612,2458382.7715684264,58382.2661227,19.6085186,0.0784278214,0,zg,340.1027443,16.1907166,0.652999997,-0.0,20180921266123,1593,0xb,0x4,20.8400002,26.2973423,0.0355184563,-0.037777286,2.24387732e-05,30,1.051,2
6,6,1593111400018657,63033263,2458384.8380462,58384.33263890001,19.5896626,0.0774177909,0,zg,340.10269869999996,16.1908068,0.338,-0.128000006,20180923332639,1593,0xb,0x4,20.110000600000006,26.2129517,0.0485112965,-0.0338010676,6.7873174e-05,30,1.13900006,2
7,7,1593111400018657,63634714,2458390.85239981,58390.34714119999,20.2158546,0.117825449,0,zg,340.1026428,16.1908401,0.772000015,0.165000007,20180929347141,1593,0xb,0x4,20.8199997,26.3062305,0.033162754,-0.0866193995,1.94366221e-05,30,1.25,2
8,8,1593211400029775,58039140,2458334.895921756,58334.3914005,20.464325,0.123972572,0,zr,340.1028187,16.1903391,1.40600002,0.310000002,20180804391389,1593,0xb,0x4,21.4300003,26.3067875,0.0207820144,0.10249126,6.1612286100000015e-06,30,1.05799997,2
9,9,1593211400029775,58139482,2458335.8994003464,58335.39482640001,20.5777206,0.131863594,0,zr,340.10279480000014,16.190334699999998,2.25600004,0.583000004,20180805394826,1593,0xb,0x4,21.5599995,26.3381691,0.0203044768,0.102231011,5.85371845e-06,30,1.05599999,2
10,10,1593211400029775,59932783,2458353.833125648,58353.327835599994,20.008173,0.0903248489,0,zr,340.1027805,16.190759,0.593999982,0.301999986,20180823327836,1593,0xb,0x4,21.1499996,26.3291016,0.0219144616,0.104753144,6.73598515e-06,30,1.06700003,2
11,11,1593211400029775,60030162,2458354.8069363767,58354.3016204,19.9570503,0.0870336592,0,zr,340.10275410000014,16.190697099999998,1.50199997,0.27000001100000004,20180824301620,1593,0xb,0x4,20.920000100000006,26.3386078,0.0234920699,0.106685266,7.765273039999999e-06,30,1.09500003,2
12,12,1593211400029775,60235682,2458356.8621948324,58356.356828699994,19.6071129,0.0672182292,0,zr,340.10280820000014,16.190858900000002,0.58099997,-0.0250000004,20180826356817,1593,0xb,0x4,20.2999992,26.3495102,0.0277247056,0.10728094,1.0836386500000003e-05,30,1.06200004,2
13,13,1593211400029775,60538414,2458359.889572097,58359.38414349999,19.056427,0.0446887165,0,zr,340.1027944,16.1907562,0.7689999940000001,0.128999993,20180829384144,1593,0xb,0x4,20.7099991,26.3376255,0.0231237039,0.102158912,7.49805804e-06,30,1.10699999,2
14,14,1593211400029775,60631885,2458360.8242993187,58360.31885419999,18.9257126,0.0406423882,0,zr,340.10286510000003,16.1908408,0.720000029,0.0979999974,20180830318808,1593,0xb,0x4,20.3899994,26.334613800000003,0.0280372985,0.120043911,1.0963479300000003e-05,30,1.05299997,2
15,15,1593211400029775,60733056,2458361.8360286118,58361.3305671,19.0476341,0.0444026403,0,zr,340.10279530000014,16.1907843,1.06099999,0.104000002,20180831330567,1593,0xb,0x4,21.2900009,26.34305,0.0226575416,0.109397084,7.14143152e-06,30,1.051,2
16,16,1593211400029775,60834364,2458362.849122169,58362.34364580001,19.0166626,0.0434112623,0,zr,340.1027474,16.1907922,1.81299996,0.231000006,20180901343646,1593,0xb,0x4,21.5400009,26.348053000000004,0.020273393,0.109487347,5.76838056e-06,30,1.05799997,2
17,17,1593211400029775,61034965,2458364.8551539727,58364.3496528,18.903541600000004,0.0399985425,0,zr,340.1027612,16.190770800000003,0.980000019,0.101999998,20180903349653,1593,0xb,0x4,21.5,26.2713203,0.020764688,0.106711887,6.05995547e-06,30,1.06799996,2
18,18,1593211400029775,61139527,2458365.900789436,58365.3952778,18.8985386,0.0398548953,0,zr,340.1027666,16.1907757,0.7419999840000001,0.0209999997,20180904395197,1593,0xb,0x4,21.2999992,26.3213863,0.0204246677,0.102743372,5.79554899e-06,30,1.171,2
19,19,1593211400029775,61235243,2458366.857950374,58366.352430599996,18.7734127,0.0364521965,0,zr,340.10278140000014,16.190766099999998,2.4000001,0.16699999599999998,20180905352419,1593,0xb,0x4,21.6200008,26.349666600000006,0.0188920293,0.0964448527,5.00115175e-06,30,1.07799995,2
20,20,1593211400029775,61431119,2458368.8167240717,58368.3111921,18.8111725,0.0374414325,0,zr,340.102773,16.1907725,0.352999985,0.0340000018,20180907311192,1593,0xb,0x4,21.7199993,26.3214169,0.0213678051,0.108021006,6.37891071e-06,30,1.051,2
21,21,1593211400029775,61832315,2458372.828697973,58372.3231597,18.891695,0.0396594107,0,zr,340.10277510000003,16.1907638,1.00399995,0.14300000699999998,20180911323160,1593,0xb,0x4,21.670000100000006,26.3513851,0.0193791594,0.103453867,5.34122637e-06,30,1.06299996,2
22,22,1593211400029775,61931009,2458373.815628567,58373.3100926,18.8631172,0.038854979,0,zr,340.1027875,16.1908483,0.533999979,0.00700000022,20180912310093,1593,0xb,0x4,21.1200008,26.3269539,0.0239897016,0.122721918,8.12204689e-06,30,1.05599999,2
23,23,1593211400029775,62034730,2458374.8528350936,58374.3473032,19.0094681,0.0431845747,0,zr,340.1027643,16.190786,1.074,0.0560000017,20180913347292,1593,0xb,0x4,21.5100002,26.338541,0.0191914085,0.104609013,5.22717119e-06,30,1.10800004,2
24,24,1593211400029775,62528386,2458379.7893552855,58379.283865699996,19.1373119,0.0474187434,0,zr,340.1027733,16.1907441,1.704,0.234999999,20180918283866,1593,0xb,0x4,21.5100002,26.3353329,0.0230611823,0.109138303,7.4155555e-06,30,1.05200005,2
25,25,1593211400029775,62628239,2458380.7878722283,58380.28239580001,19.2955971,0.0533031933,0,zr,340.1028088,16.1907678,1.09800005,0.155000001,20180919282396,1593,0xb,0x4,21.3999996,26.3542042,0.0201606601,0.0940148458,5.69516351e-06,30,1.05200005,2
26,26,1593211400029775,63231945,2458386.8248202456,58386.319456,19.4416008,0.0594182946,0,zr,340.1028708,16.1908394,0.933000028,0.185000002,20180925319456,1593,0xb,0x4,20.2800007,26.3180389,0.034272287,0.103480384,1.67432954e-05,30,1.11899996,2
27,27,1593211400029775,63526902,2458389.77431711,58389.2690278,19.5261497,0.0632831827,0,zr,340.10276989999994,16.1907649,0.7590000029999999,0.0829999968,20180928269016,1593,0xb,0x4,21.2199993,26.321516,0.0266726911,0.102367587,1.01482328e-05,30,1.05700004,2
28,28,1593211400029775,90847761,2458662.9794686385,58662.477615699994,20.6301804,0.135246754,0,zr,340.10319419999996,16.1905987,0.700999975,0.286000013,20190628477604,1593,0xb,0x4,21.4099998,26.2841663,0.022034479300000003,0.111714244,6.891654720000001e-06,30,1.06200004,2
