,ant_mjd,ant_passband,ant_mag,ant_magerr
10,58644.46143520017,R,18.78809928894043,0.09230100363492966
12,58650.42219909978,R,18.21619987487793,0.07919199764728546
13,58650.45974540013,g,18.76180076599121,0.1057569980621338
14,58653.39575230004,g,18.99679946899414,0.15212300419807434
15,58653.41908559995,R,18.200300216674805,0.07620599865913391
16,58657.41981479991,R,18.182199478149414,0.0710040032863617
17,58658.39829860022,R,18.334999084472656,0.08224300295114517
18,58660.46158559992,R,18.30489921569824,0.18620899319648745
19,58661.33753470006,R,18.26759910583496,0.09172400087118147
20,58662.424398099996,g,19.197200775146484,0.11662600189447404
21,58662.46924770017,R,18.240699768066406,0.0620729997754097
22,58663.42383099999,R,18.24329948425293,0.09103500097990036
23,58665.420925899874,R,18.283100128173828,0.05887899920344353
24,58665.460763900075,g,19.40660095214844,0.11573900282382965
25,58668.356250000186,R,18.215900421142575,0.08082599937915802
29,58674.42800930003,g,19.61669921875,0.13495199382305145
30,58677.31041669985,R,18.33530044555664,0.06714600324630737
31,58680.32628470008,R,18.46419906616211,0.08931200206279755
33,58684.4442245001,R,18.49220085144043,0.09292100369930267
34,58688.321006900165,g,20.11370086669922,0.21150800585746765
35,58691.33015049994,g,20.010900497436523,0.16990900039672852
36,58691.37439810018,R,18.546100616455078,0.08472800254821777
37,58694.33018520009,g,20.191600799560547,0.17167000472545624
38,58694.353229199995,R,18.529699325561523,0.08326300233602524
39,58697.39479169994,R,18.60099983215332,0.06844399869441986
40,58700.41599539992,R,18.60930061340332,0.08276399970054626
41,58703.404710600145,R,18.678699493408203,0.07764600217342378
42,58706.39247690002,R,18.825300216674805,0.08901099860668182
45,58715.31767359981,R,18.76449966430664,0.0966380015015602
46,58718.32944440004,R,18.841800689697266,0.09619800001382828
49,58732.233518499874,R,19.244800567626953,0.1172019988298416
51,58736.372835599825,R,19.26381492614746,0.1876746118068695
