,ant_mjd,ant_passband,ant_mag,ant_magerr
22,58272.26497690008,g,20.246456146240234,0.15438444912433624
24,58278.220370400224,g,19.10219955444336,0.05164799839258194
25,58278.262083299924,R,19.31413459777832,0.0777706727385521
26,58281.22016200004,R,18.965606689453125,0.056239556521177285
27,58284.245046299875,g,18.77981185913086,0.03781009465456009
28,58284.28152780003,R,18.853281021118164,0.055664218962192535
29,58287.26168979983,R,18.903230667114254,0.04948709160089493
30,58290.20109950006,g,18.897600173950195,0.0915990024805069
31,58290.26216439996,R,18.89040946960449,0.09960722178220748
32,58293.20128470008,g,19.066999435424805,0.1339689940214157
33,58293.24701389996,R,18.990541458129886,0.10438181459903716
34,58296.18261570018,g,19.198984146118164,0.203492671251297
35,58299.179398099885,g,19.48150634765625,0.12139704823493958
36,58299.34489580012,R,19.42860984802246,0.1510390192270279
37,58302.1979398001,g,19.586000442504886,0.14682899415493011
38,58302.30939809977,R,19.63881492614746,0.2003725916147232
39,58305.18574069999,R,19.669675827026367,0.1492813229560852
40,58305.20109950006,g,19.74264335632324,0.14523020386695862
41,58308.198159699794,g,20.12486267089844,0.17625944316387174
42,58308.24216439994,R,19.76482963562012,0.11828528344631195
43,58311.20229170006,R,19.88201332092285,0.15351428091526031
