,ant_mjd,ant_passband,ant_mag,ant_magerr
19,59203.40642359993,g,18.40920639038086,0.07690251618623734
20,59203.48811340006,R,18.68708610534668,0.09176326543092728
21,59205.42406249978,g,17.87555503845215,0.04546847566962242
23,59216.40946759983,R,17.081361770629886,0.09734109044075012
24,59216.4525462999,g,16.989555358886722,0.04039584100246429
25,59218.36702550016,g,17.011722564697266,0.034284859895706184
26,59218.450821800165,R,17.117801666259766,0.042533282190561295
27,59220.42964120022,R,17.154754638671875,0.09473538398742676
28,59220.450011599816,g,17.00416374206543,0.06863279640674591
29,59222.4071411998,g,17.137561798095707,0.0346616730093956
30,59222.474444400046,R,17.125371932983402,0.04359011352062225
31,59224.45180559997,g,17.224014282226562,0.051093671470880515
32,59224.49377309997,R,17.299409866333008,0.04454035684466362
33,59226.45515049994,g,17.337541580200195,0.03733167052268982
34,59226.491388900205,R,17.415088653564453,0.048645831644535065
35,59228.4337847,g,17.511499404907227,0.03673899918794632
36,59228.472870400175,R,17.480169296264652,0.04952095076441765
37,59230.458171300124,R,17.641061782836914,0.05316245928406715
38,59232.41420139978,R,17.73565673828125,0.0637669488787651
39,59232.43248840003,g,17.947704315185547,0.04236353188753128
40,59249.28618060006,g,18.912399291992188,0.2467170059680939
41,59249.392407400075,R,18.360971450805664,0.07375530898571014
42,59251.414537,g,19.5722713470459,0.1264723241329193
43,59251.451759300195,R,18.63992691040039,0.09203550219535828
44,59253.34855319979,R,18.74411964416504,0.06843584775924683
45,59253.363611099776,g,19.638742446899414,0.1162194311618805
46,59255.36533559999,g,19.64973258972168,0.09944776445627213
47,59257.357175900135,g,19.77431297302246,0.140341117978096
48,59262.24166670023,R,18.76227569580078,0.11704204231500626
49,59262.3217823999,g,19.82936668395996,0.1279897540807724
50,59264.30317129986,R,18.91226577758789,0.09033004939556122
51,59264.32660879986,g,19.758371353149414,0.17005982995033264
52,59266.310428199824,g,19.750600814819336,0.2271919995546341
53,59266.37005789997,R,19.02644920349121,0.13662783801555636
56,59270.286203700125,g,19.69750022888184,0.26998600363731384
61,59276.2378934999,g,19.97711563110352,0.1809009462594986
62,59276.30378470012,R,19.44503593444824,0.14007852971553802
63,59280.24469910003,g,20.0014762878418,0.1493493616580963
64,59280.24469910003,g,20.00149917602539,0.14934900403022766
65,59280.277893499944,R,19.402647018432614,0.13397502899169922
66,59280.277893499944,R,19.4025993347168,0.13397499918937686
67,59290.30810189992,g,19.979249954223636,0.120989091694355
71,59295.25334489998,g,19.911527633666992,0.1960068792104721
77,59304.192453700125,g,20.067964553833008,0.21508587896823886
