,ant_mjd,ant_passband,ant_mag,ant_magerr
22,59165.33667819993,R,18.25651741027832,0.055617820471525185
23,59165.3572338,g,18.451168060302734,0.0542725995182991
24,59167.3479514001,R,17.55571174621582,0.03849819675087929
25,59167.378946799785,g,17.5980281829834,0.06311929225921631
26,59168.36168979992,g,17.357902526855472,0.03737231343984604
27,59168.413831000216,R,17.334566116333008,0.03916805237531662
28,59170.29342589992,R,17.011947631835938,0.03159448876976967
29,59170.42670139996,g,17.008039474487305,0.033813003450632095
30,59172.314444399904,g,16.803659439086914,0.02614559791982174
31,59174.326770800166,g,16.656436920166016,0.033972837030887604
32,59177.37986110012,g,16.546302795410153,0.03117171488702297
33,59179.27502309997,g,16.565872192382812,0.02588173933327198
34,59179.315196800046,R,16.565319061279293,0.03477219492197037
35,59181.230798599776,g,16.62306785583496,0.041209246963262565
36,59181.2933565001,R,16.619586944580078,0.036286596208810806
37,59183.31452549994,g,16.80160140991211,0.09121579676866533
38,59185.315405100126,R,16.77388572692871,0.03477509319782257
39,59185.40244209999,g,16.750188827514652,0.036539144814014435
40,59187.33931710013,g,16.938919067382812,0.035434890538454056
41,59187.40655090008,R,16.902000427246097,0.04324299842119217
42,59189.23935189982,R,17.013538360595707,0.03120817244052887
43,59194.28060190008,g,17.605199813842773,0.05230199918150902
44,59194.29651620006,R,17.28499984741211,0.042869001626968384
45,59196.28265050008,R,17.298194885253903,0.04969063773751259
46,59196.32035879978,g,17.848642349243164,0.05527646839618683
47,59198.2711920999,R,17.353202819824222,0.04734394699335098
48,59198.2711920999,R,17.353200912475586,0.04734399914741516
49,59198.30259260022,g,18.003040313720703,0.05776411294937134
50,59198.30259260022,g,18.003000259399414,0.057764001190662384
51,59200.215266199775,g,18.20614624023437,0.06348175555467606
52,59200.254895799786,R,17.356273651123047,0.038667891174554825
53,59203.232731500175,R,17.416316986083984,0.04585682973265648
54,59203.30019679992,g,18.43080711364746,0.08917243778705597
55,59205.19020830003,R,17.487564086914062,0.03967628628015518
56,59205.25498839981,g,18.70918846130371,0.07540740072727202
58,59215.147372699816,g,19.087400436401367,0.24875700473785398
59,59215.23403939977,R,18.199504852294922,0.09099034965038301
60,59217.23233800009,g,19.31683158874512,0.11201909929513933
62,59219.269849500146,R,18.34208106994629,0.055010251700878136
63,59221.17185189994,g,19.40974998474121,0.12827865779399872
64,59221.218136600226,R,18.451255798339844,0.05371436476707458
65,59223.199293999925,g,19.454442977905273,0.10308630764484407
66,59223.23322919988,R,18.44320106506348,0.06860285997390747
67,59225.19082179992,g,19.546859741210934,0.14455460011959076
68,59225.270034700174,R,18.558467864990234,0.07591012120246887
69,59227.19178240001,g,19.518957138061523,0.12739799916744232
70,59227.250983799815,R,18.599384307861328,0.06532999128103256
71,59229.190937499974,g,19.51356315612793,0.20453162491321564
72,59231.18714120006,R,18.611927032470703,0.093881256878376
73,59231.21331019978,g,19.526517868041992,0.15849505364894867
75,59233.21167819993,R,18.811134338378906,0.08198718726634979
76,59249.17116900021,R,19.30030059814453,0.26377299427986145
78,59251.14496529987,g,19.777591705322266,0.12621164321899414
79,59251.189618099954,R,19.372434616088867,0.14042805135250092
81,59253.16922450018,g,19.894100189208984,0.1743369996547699
82,59255.148877299864,g,19.825164794921875,0.12352338433265685
83,59255.258865700096,R,19.433080673217773,0.18766775727272034
84,59257.12775459979,R,19.676055908203125,0.12242067605257036
85,59257.170902799815,g,19.95169258117676,0.1350390911102295
90,59265.133483800106,R,19.810609817504886,0.1978759169578552
91,59265.149687500205,g,20.04022789001465,0.19289514422416687
92,59267.1492360998,R,19.91110038757324,0.2436479926109314
94,59269.15331020019,R,19.858184814453125,0.16745975613594055
