,ant_mjd,ant_passband,ant_mag,ant_magerr
39,58846.222905099865,g,20.439899444580078,0.2743799984455109
40,58846.24184030014,g,20.46640014648437,0.35370099544525146
42,58846.26670139981,R,20.48600006103516,0.3192009925842285
43,58849.110925899826,g,19.671300888061523,0.18265900015830994
44,58849.16428240017,R,19.695899963378906,0.1638460010290146
46,58850.13622689992,R,19.606599807739254,0.1895270049571991
47,58850.178680600126,g,19.602500915527344,0.19382500648498532
48,58851.14380790014,g,19.337299346923828,0.28995999693870544
52,58853.16641200008,R,19.163400650024414,0.2233230024576187
54,58853.464780100156,g,19.320899963378906,0.11733099818229675
56,58854.161886599846,R,19.473100662231445,0.2299280017614365
58,58856.11403940013,g,19.558500289916992,0.2717759907245636
59,58856.115451400176,g,19.430299758911133,0.1909250020980835
60,58856.15449069999,R,19.4424991607666,0.18555299937725067
62,58856.17153939977,R,19.32550048828125,0.14807899296283722
64,58859.13932870002,g,19.59670066833496,0.3275409936904907
66,58859.19700230006,R,19.25429916381836,0.2362229973077774
67,58859.233703699894,R,19.169300079345703,0.14083200693130493
68,58859.23854169994,R,19.53199958801269,0.24832199513912198
69,58860.192280100186,R,19.44440078735352,0.23504500091075894
73,58862.20498839999,R,19.3887996673584,0.1494559943675995
74,58862.20682869991,R,19.366100311279297,0.15057000517845154
75,58864.13017359981,g,19.597700119018555,0.15667100250720978
76,58864.148541700095,g,19.428800582885746,0.1274860054254532
79,58867.19247689982,g,19.5,0.14997899532318115
80,58867.26333330013,R,19.41530036926269,0.16472500562667847
81,58871.180092600174,g,19.44849967956543,0.1604669988155365
82,58871.19944440015,g,19.45479965209961,0.16016900539398193
83,58871.23587960005,R,19.225400924682614,0.1684029996395111
86,58874.176909700036,g,19.42169952392578,0.1432500034570694
87,58874.17877310003,g,19.318599700927734,0.2522070109844208
88,58874.22076389985,R,19.20989990234375,0.1896589994430542
89,58876.20854170014,g,19.242599487304688,0.11984600126743315
90,58876.20854170014,g,19.242300033569336,0.12012699991464615
91,58877.156921300106,R,19.092100143432614,0.11006200313568117
93,58877.19372690003,g,19.317800521850586,0.16910000145435333
94,58877.1964699002,g,19.33169937133789,0.12863300740718842
96,58879.18428240017,g,19.25830078125,0.15500499308109286
98,58880.13922449992,g,19.26259994506836,0.12887099385261536
99,58880.169386600144,R,19.061599731445312,0.1438640058040619
102,58881.17702550023,g,19.12120056152344,0.13324999809265134
103,58882.15685189982,R,19.09980010986328,0.1079690009355545
105,58883.17989580008,R,19.04439926147461,0.20083999633789065
106,58883.18040509988,R,18.870500564575195,0.18779699504375455
107,58884.16013889993,R,18.97470092773437,0.14841200411319733
108,58884.16200229991,R,19.038000106811523,0.18648700416088104
109,58885.17773150001,R,19.02400016784668,0.2628810107707977
111,58886.14118060004,R,18.863800048828125,0.14173899590969086
112,58886.15570600005,g,19.59600067138672,0.3195219933986664
113,58886.184444400016,g,19.276500701904297,0.2303899973630905
114,58886.190856500056,g,19.294099807739254,0.21602900326251984
116,58890.151805600144,R,19.158300399780273,0.1855040043592453
117,58890.153194400016,R,19.157100677490234,0.1304749995470047
118,58890.216053199954,g,19.391399383544922,0.3005509972572327
119,58890.2375810002,g,19.516000747680664,0.2510380148887634
120,58893.14350689994,R,19.21969985961914,0.10442700237035753
121,58893.1745023001,g,19.47949981689453,0.14986400306224826
122,58893.176330999944,g,19.654800415039066,0.2102299928665161
124,58896.152673599776,R,19.39780044555664,0.14354300498962402
125,58896.203993100215,g,19.68790054321289,0.18029800057411194
126,58896.208657400224,g,19.621400833129886,0.1838680058717728
128,58899.134756899904,R,19.473119735717773,0.15886174142360687
129,58899.179837999865,g,19.963274002075195,0.17451612651348114
130,58899.18168980022,g,19.898216247558594,0.19644847512245175
