,ant_mjd,ant_passband,ant_mag,ant_magerr
13,59215.508078699924,g,19.480899810791016,0.2555220127105713
14,59215.53940969986,R,19.248069763183594,0.1824680417776108
15,59217.48099539987,R,19.06315040588379,0.13707464933395386
16,59222.476296300076,R,19.11814308166504,0.08722259104251863
17,59224.501250000205,R,18.96684455871582,0.14357228577136993
18,59224.53766199992,g,19.19657325744629,0.10618285089731216
19,59226.501794000156,R,19.04437828063965,0.10350599884986876
20,59226.52553239978,g,19.20535659790039,0.11292967200279234
21,59228.48163190018,R,19.12251853942871,0.08620787411928177
22,59228.50293979981,g,19.404407501220703,0.1121814176440239
23,59230.4808565001,g,19.407899856567386,0.10051299631595613
24,59230.543009299785,R,19.118017196655273,0.110225148499012
25,59233.49000000022,R,19.169315338134766,0.1094607636332512
26,59249.411527799915,R,19.365497589111328,0.16287988424301147
28,59251.42130789999,g,20.053865432739254,0.16895224153995514
29,59251.478182900224,R,19.251300811767575,0.12345200031995772
30,59253.38421300008,g,20.27642250061035,0.202655628323555
31,59253.48608799977,R,19.39971351623535,0.11158358305692673
32,59255.394282400135,g,20.19540023803711,0.23078900575637815
33,59255.420312500086,R,19.413101196289066,0.09719905257225037
34,59257.382338,g,20.127700805664066,0.3086749911308289
35,59262.3728588,R,19.581987380981445,0.12757846713066098
36,59262.50315969996,g,20.425600051879886,0.2704310119152069
37,59264.41342590004,g,20.316335678100586,0.15580545365810394
38,59264.511400499854,R,19.453777313232425,0.11501744389533995
39,59266.37900459999,R,19.553041458129886,0.18471531569957733
40,59268.373564799775,R,19.488914489746094,0.16654758155345914
41,59268.48509259988,g,20.25222969055176,0.21339496970176694
42,59270.37386569986,R,19.698434829711914,0.212295725941658
45,59272.45839119983,R,19.30680084228516,0.2911140024662018
46,59276.37895830022,R,19.61472511291504,0.2143195867538452
