,ant_mjd,ant_passband,ant_mag,ant_magerr
13,59015.219201399945,R,20.6643009185791,0.2770510017871857
14,59018.20692129992,g,19.33180046081543,0.09131400287151337
15,59021.18714120006,g,18.71847343444824,0.08171133697032927
16,59021.22806710005,g,18.701021194458008,0.0760812908411026
17,59024.204398099806,g,18.36031723022461,0.07385830581188202
18,59024.216030099895,R,18.393817901611328,0.08587358146905899
19,59027.195752299864,g,18.253576278686523,0.05576008558273315
20,59027.257326399915,R,18.29521369934082,0.07380324602127075
21,59030.32462960017,g,18.288450241088867,0.12961754202842712
22,59033.175162000116,R,18.173227310180664,0.07577701658010483
23,59033.19465279997,g,18.185644149780273,0.07972859591245651
24,59035.299004599925,R,18.31046867370605,0.1186351627111435
25,59036.195740699775,g,18.349424362182614,0.078229159116745
26,59036.278750000056,R,18.252662658691406,0.10255010426044464
27,59037.23885420011,g,18.514102935791016,0.14969579875469208
28,59038.194085599855,R,18.39002990722656,0.06569783389568329
29,59038.25759259983,g,18.45154571533203,0.07955290377140045
30,59039.20856480022,g,18.554685592651367,0.07751524448394775
31,59039.21416669991,R,18.435821533203125,0.06429161131381989
32,59040.20230320003,R,18.500932693481445,0.054267749190330505
33,59040.21438660008,g,18.62603759765625,0.07891115546226501
34,59041.194594900124,g,18.6723747253418,0.07733139395713806
35,59041.24699069979,R,18.50373077392578,0.06545215100049973
36,59042.21444439981,R,18.55913543701172,0.07080121338367462
37,59043.205868099816,g,18.850135803222656,0.07351884245872498
38,59043.239513900124,R,18.593616485595703,0.09482397884130478
